blood_num,horse_name,sex_code,hair_color_code,keito_code,father_name,mother_name,bms_name,birthday,father_birth_year,mother_birth_year,bms_birth_year,owner_name,owner_code,breeder_name,birthplace,register_del_flag,data_date,father_code,bms_code
20101600,クレーフェアリー,2,03,00,マジェスティックウォリアー,マートンパーク,フレンチデピュティ,20200227,2005,2012,1992,㈲下河辺牧場,02,下河辺牧場,日高,0,20221225,1311,1103
20103602,ベルリエゾン,2,04,00,キズナ,ベルワトリング,ダシヤンター,20200203,2010,2006,1993,㈲サンデーレーシング,06,ノーザンファーム,安平,0,20221225,1206,1109
18104965,シグネチャーセル,1,03,00,ヘニーヒューズ,エポキシ,ディープインパクト,20180307,2003,2009,2002,前田　葉子氏,08,ノーザンファーム,安平,0,20221225,1108,1206
18104712,レイオブウォーター,1,05,00,ディープインパクト,ノーブルジュエリー,スマーティジョーンズ,20180205,2002,2008,2001,大塚　亮一氏,08,社台ファーム,千歳,0,20221225,1206,1503
17104141,ムジカ,2,03,00,エピファネイア,ローズアダージョ,ディープインパクト,20170402,2010,2008,2002,ケーエスＨＤ,02,前谷　武志,新ひだか,0,20221225,1207,1206
16102749,ガンケン,1,04,00,ヘニーヒューズ,ダイヤモンドムーン,マンハッタンカフェ,20160308,2003,2007,1998,岡　浩二氏,08,アイズスタッド,日高,0,20221225,1108,1206
18104595,デルマセイシ,2,05,00,エイシンフラッシュ,クラウンプリンセス,スペシャルウィーク,20180325,2007,2004,1995,浅沼　廣幸氏,01,社台ファーム,千歳,0,20221225,1503,1206
17104870,レッドルピナス,2,03,05,ディープインパクト,ビジュアルショック,キングマンボ,20170430,2002,2007,1990,㈱東京ホースレーシング,05,社台ファーム,千歳,0,20221225,1206,1503
20104962,カリスマタイクーン,1,04,00,ロゴタイプ,プラスドピラミッド,ヴィクトワールピサ,20200218,2010,2014,2007,西村　憲人氏,02,奥山牧場,日高,0,20221228,1109,1206
20104316,ミヤビデロス,1,04,00,ディスクリートキャット,ミヤビフィオーラ,マンハッタンカフェ,20200321,2003,2015,1998,村上　義勝氏,05,静内山田牧場,新ひだか,0,20221228,1108,1206
20102396,サンオブアマゾン,1,04,00,レーヴミストラル,ヒシバラード,セイントバラード,20200416,2012,2000,1989,㈱シンシアリー,07,若林　順一,日高,0,20221228,1503,1206
18103709,ララサンスフル,2,04,00,ハーツクライ,ガーデニア,ガリレオ,20180221,2001,2013,1998,フジイ興産㈱,06,グランド牧場,新ひだか,0,20221228,1206,1109
18102440,ワイドモーゼ,3,05,00,ミッキーアイル,ジューシージーン,ハイシャパラル,20180328,2011,2005,1999,幅田　昌伸氏,08,乾　皆雄,新ひだか,0,20221228,1206,1109
17100047,スエーニョブランコ,2,07,00,スウェプトオーヴァーボード,ビーラヴリー,ヨハネスブルグ,20170225,1997,2008,1999,藤田　在子氏,05,天羽　禮治,日高,0,20221228,1503,1108
17110073,メサテソーロ,2,05,06,ミッドナイトリュート,キャッツフェア,サーキャット,20170205,2003,2003,1993,了徳寺健二ホールディングス㈱,06,Ｃｌｅａｒｓｋｙ　Ｆａｒｍｓ,米,0,20221228,1503,1108
16101560,ペイシャリルキス,3,03,00,トランセンド,ゲイリークィンビー,スピニングワールド,20160513,2006,2000,1993,北所　直人氏,01,清水スタッド,様似,0,20221228,1402,1107
19102970,エイシンヌプリ,2,05,05,パイロ,エーシンパナギア,エイシンサンディ,20190413,2005,2008,1993,㈱栄進堂,06,木田牧場,新ひだか,0,20221228,1311,1206
15100849,ハイチーズ,3,03,00,タートルボウル,チーズマヨ,シンボリクリスエス,20150407,2002,2009,1999,㈱ローレルレーシング,06,村上　欽哉,新冠,0,20221228,1101,1207
18105809,リーブルミノル,1,01,00,キングカメハメハ,サルスエラ,マンハッタンカフェ,20180413,2001,2005,1998,吉岡　實氏,09,レイクヴィラファーム,洞爺湖,0,20221228,1503,1206
17100097,ミヤジコクオウ,1,05,00,ヴィクトワールピサ,エミネントシチー,ブライアンズタイム,20170313,2007,1998,1985,曽我　司氏,10,Ｗｉｎｇ　Ｆａｒｍ,日高,0,20221228,1206,1207
20106465,サヴァナ,1,03,00,シルバーステート,マサイマラ,オーペン,20200312,2013,2012,1996,㈱カナヤマホールディングス,09,酒井牧場,浦河,0,20221228,1206,1106
18110115,ジャスパーメジャー,1,03,11,アニマルキングダム,シーホークガール,パイオニアオブザナイル,20180413,2008,2011,2006,加藤　和夫氏,08,Ｗｉｌｌｉａｍ　Ｈｕｍｐｈｒｉｅｓ　＆,米,0,20221228,1312,1503
17101945,マイネルエンカント,1,04,00,ロージズインメイ,マイネチャーム,アグネスタキオン,20170220,2000,2010,1998,㈱サラブレッドクラブ・ラフィアン,01,ビッグレッドファーム,新冠,0,20221228,1206,1206
13105140,ピナクルズ,3,04,00,ブラックタイド,ダンゼロゴールド,ダンゼロ,20130420,2001,2002,1991,ライオンレースホース㈱,04,真壁　信一,むかわ,0,20221228,1206,1106
18110145,アイリッシュセンス,1,03,06,クォリティロード,ミスシンシックス,シングスピール,20180324,2006,2005,1992,ＫＲジャパン,05,Ｎｏｒｍａｎｄｙ　Ｆａｒｍ　ＬＬＣ,米,0,20221228,1503,1109
16105013,デュアライズ,1,04,00,ディープインパクト,コージーロージー,プレザントリーパーフェクト,20160531,2002,2007,1998,高橋　文男氏,05,社台ファーム,千歳,0,20221228,1206,2003
16110041,ショウナンアリアナ,2,03,06,フランケル,レスティアダージェント,ケンダルジャン,20160226,2008,2009,2003,国本　哲秀氏,08,Ｇｕｙ　Ｐａｒｉｅｎｔｅ　Ｈｏｌｄｉｎｇ,英,0,20221228,1109,1307
18100740,アールラプチャー,2,05,00,ミッキーアイル,ルージュノアール,ストーミングホーム,20180216,2011,2013,1998,前原　敏行氏,08,チャンピオンズファーム,新ひだか,0,20221228,1206,1503
20101415,マリノルルワ,2,01,00,ノヴェリスト,クラウンイヴ,ブラックタイド,20200315,2009,2011,2001,矢野　雅子氏,05,クラウン日高牧場,日高,0,20230105,1902,1206
20103206,アドマイヤゾネ,1,03,00,ハービンジャー,アドマイヤシーマ,ディープインパクト,20200129,2006,2011,2002,近藤　旬子氏,09,ノーザンファーム,安平,0,20230105,1106,1206
18102799,ヴィグルズマン,3,01,00,サウスヴィグラス,クレーンズラヴァー,ゼンノロブロイ,20180311,1996,2007,2000,ＫＡＪＩＭＯＴＯホールディングス,,本桐牧場,新ひだか,0,20230105,1503,1206
17104921,バルサミックムーン,3,03,00,タートルボウル,ホワイトペッパー,サンデーサイレンス,20170402,2002,2002,1986,高橋　文男氏,05,社台ファーム,千歳,0,20230105,1101,1206
18104015,パクスジャポニカ,1,03,05,バトルプラン,サクラベル,サクラプレジデント,20180508,2005,2008,2000,田頭　勇貴氏,05,谷岡スタット,新ひだか,0,20230105,1503,1206
20100435,ナイトオブバンド,1,04,21,シャンハイボビー,ナイトオブドバイ,ロードオブイングランド,20200202,2010,2008,2003,程田　真司氏,06,松本牧場,新ひだか,0,20230105,1108,1309
14102163,ゴールドスミス,3,04,00,ステイゴールド,ザミリア,ケープクロス,20140513,1994,2001,1994,ゴドルフィン,01,ダーレー・ジャパン・ファーム,日高,0,20230105,1206,1106
20103836,コパノミステリー,1,03,00,ラブイズブーシェ,スパイオブラヴ,フレンチデピュティ,20200425,2009,2005,1992,小林　祥晃氏,05,伊藤　敏明,新ひだか,0,20230105,1206,1103
20100409,タニセンイメル,1,01,00,ヴィクトワールピサ,シャドウカラーズ,キングカメハメハ,20200216,2007,2011,2001,染谷　幸雄氏,05,前田ファーム,新ひだか,0,20230105,1206,1503
16105226,グラウクス,3,01,00,ヴィクトワールピサ,マサノミネルバ,ラムタラ,20160408,2007,2005,1992,㈲社台レースホース,01,社台コーポレーション白老ファーム,白老,0,20230105,1206,1102
19106034,ヘキクウ,1,07,00,ラブリーデイ,シーナリー,スキャットダディ,20190506,2010,2012,2004,㈲ビッグレッドファーム,01,サカイファーム,新ひだか,0,20230105,1503,1108
18103446,ダノンマヴロス,1,03,00,ブラックタイド,ウエスタンダンサー,デヒア,20180425,2001,2004,1991,㈱ダノックス,06,ウエスタンファーム,新ひだか,0,20230105,1206,1103
17103237,サトノガイア,2,03,00,マジェスティックウォリアー,ウエスタンダンサー,デヒア,20170429,2005,2004,1991,里見　治氏,04,ウエスタンファーム,新ひだか,0,20230105,1311,1103
16104921,サトノラディウス,3,03,00,ディープインパクト,アーヴェイ,デインヒルダンサー,20160321,2002,2006,1993,里見　治氏,04,社台ファーム,千歳,0,20230105,1206,1106
18105365,レッドソルダード,3,04,00,マジェスティックウォリアー,レッドソンブレロ,キングカメハメハ,20180502,2005,2012,2001,㈱東京ホースレーシング,05,ノーザンファーム,安平,0,20230105,1311,1503
14105589,ダイワキャグニー,3,04,00,キングカメハメハ,トリプレックス,サンデーサイレンス,20140225,2001,1999,1986,大城　正一氏,,社台ファーム,千歳,0,20230105,1503,1206
15100635,エントシャイデン,1,07,00,ディープインパクト,ルシュクル,サクラバクシンオー,20150421,2002,2006,1989,前田　幸治氏,08,ノースヒルズ,新冠,0,20230105,1206,1304
18104616,マイプレシャス,1,03,00,ヴィクトワールピサ,サラフィナ,リフューズトゥベンド,20180426,2007,2007,2000,㈱キーファーズ,05,社台ファーム,千歳,0,20230105,1206,1109
20101153,クレアチョウサン,2,01,00,ストロングリターン,モカチョウサン,オルフェーヴル,20200223,2006,2015,2008,㈱チョウサン,05,坂東牧場,平取,0,20230107,1207,1206
18102988,キアヌマウナ,2,03,00,ホッコータルマエ,ルヴァンクレール,デインヒルダンサー,20180425,2009,2005,1993,㈲ターフ・スポート,05,市川フアーム,浦河,0,20230107,1503,1106
20104173,ヒマワリムスメ,2,03,00,ディスクリートキャット,ノブアニバーサリー,ロージズインメイ,20200426,2003,2013,2000,前田　亘輝氏,04,サカイファーム,新ひだか,0,20230107,1108,1206
20102059,ヒーステソーロ,1,03,00,ヴィクトワールピサ,レディオスソープ,アグネスタキオン,20200330,2007,2008,1998,了徳寺健二ホールディングス㈱,06,日高大洋牧場,日高,0,20230107,1206,1206
16103900,エスケーアタランタ,2,04,05,サムライハート,ハナムケ,ボストンハーバー,20160405,2002,2005,1994,菅藤　孝雄氏,,笹川大晃牧場,森,0,20230107,1206,1311
16104484,ダノンチェイサー,1,03,00,ディープインパクト,サミター,ロックオブジブラルタル,20160206,2002,2009,1999,㈱ダノックス,06,ノーザンファーム,安平,0,20230107,1206,1106
20109150,エイヨーチャクラ,2,05,00,ダノンレジェンド,ズッチーナ,ストラヴィンスキー,20200303,2010,2015,1996,柳田　英子氏,10,釘田　義美,鹿児島,0,20230107,1905,1107
20102707,アウトリーチ,2,04,00,リーチザクラウン,ベストリーダー,ゼンノロブロイ,20200221,2006,2011,2000,吉田　千津氏,01,社台コーポレーション白老ファーム,白老,0,20230107,1206,1206
20100918,ジューンハート,2,07,00,ミッキーアイル,ジューンアイリス,ダンカーク,20200404,2011,2016,2006,吉川　潤氏,09,ヒダカフアーム,浦河,0,20230107,1206,1503
20106235,スーサンベガ,2,03,00,ミッキーアイル,スーサンゴー,ジャングルポケット,20200311,2011,2014,1998,林　千枝子氏,04,浦河日成牧場,浦河,0,20230107,1206,1307
20106575,キックオンブーツ,1,04,00,タリスマニック,メモリーフェイス,エンパイアメーカー,20200215,2013,2014,2000,野嶋　祥二氏,09,谷川牧場,浦河,0,20230107,1109,1503
18106002,メイショウミズモ,2,04,00,ダノンレジェンド,フェルガーナ,アグネスタキオン,20180424,2010,2005,1998,松本　好雄氏,09,岡部牧場,浦河,0,20230107,1905,1206
17101909,コスモジェミラ,2,07,00,ゴールドシップ,シーギリヤガール,スターリングローズ,20170226,2009,2010,1997,㈲ビッグレッドファーム,01,ビッグレッドファーム,新冠,0,20230107,1206,1503
19104946,スプリットザシー,2,03,00,ディープインパクト,ランドオーバーシー,ベラミーロード,20190206,2002,2013,2002,吉田　照哉氏,01,社台ファーム,千歳,0,20230107,1206,1106
20105200,ステキナココロ,1,03,00,スピルバーグ,ココロチラリ,エアジハード,20200423,2009,2009,1995,㈲コスモヴューファーム,03,コスモヴューファーム,新冠,0,20230108,1206,1304
14101808,ホッコーライデン,1,04,00,アグネスデジタル,ホッコーエクレール,ダンスインザダーク,20140602,1997,2003,1993,北幸商事㈱,01,川端　正博,日高,0,20230108,1503,1206
19101983,ショウナンタイジュ,1,05,00,リオンディーズ,ショウナンアルマー,ダイワメジャー,20190215,2013,2014,2001,国本　哲秀氏,08,中原牧場,日高,0,20230108,1503,1206
17104165,グラスディアブロ,1,03,00,ジャスタウェイ,グラスルビー,シングスピール,20170321,2009,2008,1992,半沢㈲,03,松田牧場,新ひだか,0,20230108,1206,1109
20106448,ナビー,2,05,00,バゴ,アラビアンパール,フジキセキ,20200327,2001,2009,1992,田中　春美氏,02,江谷牧場,浦河,0,20230108,1312,1206
18106832,ブライズルーム,2,04,00,ルーラーシップ,コパノオーシャンズ,アグネスタキオン,20180508,2007,2004,1998,㈲ヤナガワ牧場,02,ヤナガワ牧場,日高,0,20230108,1503,1206
19103544,ネイチャーミヤビ,2,03,05,スマートファルコン,ミヤビキャッスル,マンハッタンカフェ,20190401,2005,2014,1998,㈱サザンホールディング,,金石牧場,浦河,0,20230108,1206,1206
16101224,ココリジャスミン,2,01,05,クロフネ,ソリーソアンジェロ,ディープインパクト,20160429,1998,2010,2002,美崎　光二郎氏,06,田上　徹,新ひだか,0,20230108,1103,1206
18101437,カード,2,04,00,カジノドライヴ,スズノエミー,クロフネ,20180316,2005,2008,1998,井高　義光氏,01,アラキフアーム,新冠,0,20230108,1311,1103
18105743,トーアアネラ,2,03,05,アドマイヤムーン,トーアティアレ,ゴールドアリュール,20180308,2003,2007,1999,高山ランド㈱,06,トーア牧場,豊浦,0,20230108,1503,1206
16100527,タガノディアマンテ,1,01,00,オルフェーヴル,タガノレヴェントン,キングカメハメハ,20160420,2008,2006,2001,八木　良司氏,08,新冠タガノファーム,新冠,0,20230108,1206,1503
17101323,リッターシュラーク,1,04,00,クロフネ,ハマナス,キングカメハメハ,20170225,1998,2013,2001,ウエスト．フォレスト．ステイブル㈱,,オリエント牧場,新冠,0,20230108,1103,1503
16100097,エクレアスピード,3,03,00,メイショウボーラー,フジドリーム,オペラハウス,20160319,2001,2009,1988,李　柱坤氏,05,イワミ牧場,新冠,0,20230108,1206,1109
20105607,ビレイ,2,04,00,キズナ,アンファミーユ,メダグリアドーロ,20200221,2010,2011,1999,ノースヒルズ,08,ノースヒルズ,新冠,0,20230108,1206,1109
20104956,カモンザファースト,1,01,00,ストロングリターン,カモンビューティー,ダンカーク,20200304,2006,2016,2006,中野　秀樹氏,09,奥山牧場,日高,0,20230108,1207,1503
20106162,ウニタ,1,04,00,ダンカーク,ホエールシャーク,ヘネシー,20200508,2006,2002,1993,西浦　和男氏,09,清水スタッド,様似,0,20230108,1503,1108
19106163,スマートプレジール,2,03,00,キンシャサノキセキ,スマートブローラ,スマートファルコン,20190222,2003,2014,2005,大川　徹氏,07,静内山田牧場,新ひだか,0,20230108,1206,1206
19105107,アドゥール,2,03,00,ジャスタウェイ,エノラ,ノヴェール,20190412,2009,2007,1998,寺田　寿男氏,08,ノーザンファーム,安平,0,20230108,1206,1312
18100037,アザル,2,01,05,オルフェーヴル,キルシュワッサー,サクラバクシンオー,20180324,2008,2003,1989,ケーエスＨＤ,02,天羽　禮治,日高,0,20230108,1206,1304
18100074,マイネルタイムリー,1,05,00,アイルハヴアナザー,マイネグラティア,ネオユニヴァース,20180421,2009,2011,2000,㈱サラブレッドクラブ・ラフィアン,01,荒井ファーム,日高,0,20230108,1503,1206
20105004,ルンメニゲ,1,03,00,モンテロッソ,イエスマイダーリン,キングカメハメハ,20200504,2007,2007,2001,三岡　陽氏,05,安達牧場,新冠,0,20230109,1503,1503
20106555,ラプソディンブルー,1,07,00,ダンカーク,タイセイララバイ,シンボリクリスエス,20200224,2006,2011,1999,田畑　利彦氏,04,谷川牧場,浦河,0,20230109,1503,1207
20101846,インナーサンクタム,1,04,00,ジャスタウェイ,メンデンホール,アドマイヤムーン,20200409,2009,2013,2003,ゴドルフィン,01,ダーレー・ジャパン・ファーム,日高,0,20230109,1206,1503
20107040,サツキグレイ,2,07,00,グレイレジェンド,サツキジョオウ,ジャングルポケット,20200420,2008,2014,1998,小野　博郷氏,08,宝寄山　拓樹,日高,0,20230109,1503,1307
20107116,ハクシンレガロ,2,03,00,エピファネイア,グレイトフルレガロ,ステイゴールド,20200203,2010,2012,1994,新井原　博氏,00,川上牧場,新冠,0,20230109,1207,1206
20109158,カシノクック,2,04,00,スクワートルスクワート,カシノエルサ,ケープブランコ,20200405,1998,2016,2007,柏木　務氏,10,新保　孝一,鹿児島,0,20230109,1503,1109
20105758,ルビータイプ,2,04,00,ロゴタイプ,コスモルビー,ソヴィエトスター,20200511,2010,2003,1984,㈲ビッグレッドファーム,01,ビッグレッドファーム,新冠,0,20230109,1109,1107
17101318,タイガ,1,04,05,ロジユニヴァース,シルキーグルーヴ,トニービン,20170303,2006,2000,1983,合同会社三度屋,,オリエント牧場,新冠,0,20230109,1206,1307
18105562,セルヴァン,1,03,00,ハービンジャー,メルヴェイユドール,フジキセキ,20180408,2006,2007,1992,㈲社台レースホース,01,社台コーポレーション白老ファーム,白老,0,20230109,1106,1206
17103143,グランドストローク,1,04,00,ストロングリターン,アイランズギフト,キングカメハメハ,20170512,2006,2008,2001,㈲コスモヴューファーム,03,藤春　修二,浦河,0,20230109,1207,1503
17100067,ネオトゥルー,1,03,00,キンシャサノキセキ,アイアムトゥルー,イエスイッツトゥルー,20170430,2003,2004,1996,西田　俊二氏,05,荒井ファーム,日高,0,20230109,1206,1305
17100699,クリノイコライザー,3,01,00,プリサイスエンド,ドナメジャー,ダイワメジャー,20170318,1997,2009,2001,栗本　博晴氏,09,日西牧場,日高,0,20230109,1503,1206
17105703,コスモインペリウム,1,03,00,トランセンド,シップスログ,ネオユニヴァース,20170412,2006,2010,2000,㈲ビッグレッドファーム,01,能登　浩,えりも,0,20230109,1402,1206
17102597,ローズパルファン,2,03,00,エイシンフラッシュ,フロイラインローゼ,アドマイヤベガ,20170430,2007,2005,1996,㈱友駿ホースクラブ,05,幌村牧場,新ひだか,0,20230109,1503,1206
18109057,フレンドジェイ,1,01,05,バゴ,ミホユニヴァース,ネオユニヴァース,20180327,2001,2006,2000,横尾　晴人氏,05,青南ムラカミファーム,青森,0,20230109,1312,1206
15105078,フォーチュンリング,2,03,05,ディープブリランテ,リングレット,トニービン,20150228,2009,1997,1983,岡田　壮史氏,01,ノーザンファーム,安平,0,20230109,1206,1307
20105875,ジスボウイ,1,01,00,エスケンデレヤ,ナンシー,フレンチデピュティ,20200223,2007,2012,1992,薪浦　亨氏,09,松浦牧場,新冠,0,20230109,1108,1103
20104341,マテンロウメテオラ,1,04,00,ハーツクライ,ブロームフォンテン,ケープクロス,20200220,2001,2001,1994,寺田　千代乃氏,08,タイヘイ牧場,新ひだか,0,20230109,1206,1106
20101431,クラウンリアルティ,1,03,00,ベストウォーリア,マリノサクセス,ヴィクトワールピサ,20200313,2010,2014,2007,和田　志保氏,06,クラウン日高牧場,日高,0,20230109,1311,1206
20103004,レディマーシャル,2,04,00,ロードカナロア,ファイアマーシャル,ディープインパクト,20200215,2008,2010,2002,吉田　千津氏,01,社台ファーム,千歳,0,20230109,1503,1206
20103217,アジャスタブル,2,03,00,ジャスタウェイ,アピール２,セルカーク,20200321,2009,2008,1988,㈲シルクレーシング,03,ノーザンファーム,安平,0,20230109,1206,1502
20105096,セオグランジ,1,03,00,ルーラーシップ,パイシーズ,フジキセキ,20200306,2007,2008,1992,名古屋友豊㈱,07,オリエント牧場,新冠,0,20230109,1503,1206
17105011,エレガントチャーム,2,03,00,ルーラーシップ,オリエントチャーム,サンデーサイレンス,20170218,2007,2002,1986,㈱Ｇ１レーシング,06,追分ファーム,安平,0,20230109,1503,1206
18102535,キタサンマーベラス,2,01,00,ヘニーヒューズ,キタサンラブソング,ダンスインザダーク,20180429,2003,2001,1993,㈲大野商事,05,木田牧場,新ひだか,0,20230109,1108,1206
18102386,タガノネクステージ,1,01,00,ディスクリートキャット,タガノディーバ,フジキセキ,20180222,2003,2007,1992,八木　良司氏,08,八木牧場,新冠,0,20230109,1108,1206
16106157,ヒルノアマランテ,1,03,05,マンハッタンカフェ,マジェスティックラニア,ジャイアンツコーズウェイ,20160212,1998,2002,1997,㈱ヒルノ,08,畠山牧場,新ひだか,0,20230109,1206,1108
16101340,アスタールビー,2,03,00,ロードカナロア,キリエ,ブライアンズタイム,20160413,2008,2006,1985,加藤　久枝氏,05,平野牧場,新ひだか,0,20230109,1503,1207
16102692,ハッピーアワー,1,03,00,ハービンジャー,サクセスシルエット,ディープインパクト,20160318,2006,2008,2002,高嶋　祐子氏,08,吉田ファーム,浦河,0,20230109,1106,1206
20107013,リワードメラン,1,06,00,ロゴタイプ,リワードクリエン,ケイムホーム,20200303,2010,2011,1999,宮崎　冴子氏,05,リワード,浦河,0,20230114,1109,1503
20104659,ナムラオードリー,2,04,00,サトノアラジン,ナムラユメ,ゼンノロブロイ,20200425,2011,2015,2000,奈村　睦弘氏,08,八田ファーム,新ひだか,0,20230114,1206,1206
20102403,エスカッション,1,03,00,ミッキーアイル,アートラヴァー,ダイワメジャー,20200407,2011,2013,2001,米津　佳昭氏,05,アスラン,苫小牧,0,20230114,1206,1206
20106696,マンディブラリス,2,01,00,マインドユアビスケッツ,サトノバーキン,クロフネ,20200308,2013,2011,1998,石井　輝昭氏,,ディアレストクラブ,浦河,0,20230114,1103,1103
20103296,ペモンディアル,1,03,00,ブラックタイド,オープンウォーター,キングカメハメハ,20200225,2001,2009,2001,落合　幸弘氏,03,ノーザンファーム,安平,0,20230114,1206,1503
20105762,ファイナルワンダー,1,03,00,グラスワンダー,サトノフェアリー,ディープインパクト,20200425,1995,2010,2002,㈲ビッグレッドファーム,01,ビッグレッドファーム,新冠,0,20230114,1207,1206
18105887,ロンコーネ,1,04,00,フサイチセブン,サマーティアラ,マンハッタンカフェ,20180313,2006,2008,1998,ライオンレースホース㈱,04,浦河日成牧場,浦河,0,20230114,1503,1206
17104193,ダノンアレー,1,04,00,ディープインパクト,シスタリーラヴ,ベラミーロード,20170228,2002,2008,2002,㈱ダノックス,06,矢野牧場,新ひだか,0,20230114,1206,1106
17103814,エレナアヴァンティ,2,03,00,アドマイヤムーン,ドリームカムカム,メジロライアン,20170428,2003,1998,1987,加藤　裕司氏,03,千代田牧場,新ひだか,0,20230114,1503,1105
17100437,インターミッション,2,04,00,ディープインパクト,レイカーラ,キングカメハメハ,20170119,2002,2009,2001,㈲下河辺牧場,02,下河辺牧場,日高,0,20230114,1206,1503
20104373,ブルースワット,3,03,00,ケープブランコ,プレイフォーマザー,ディープスカイ,20200211,2007,2011,2005,辻川　弘氏,,高橋フアーム,新ひだか,0,20230114,1109,1206
20103824,メインボード,1,06,00,グランプリボス,キュークッキング,マイネルセレクト,20200401,2008,2011,1999,栗嶋　豊明氏,07,荒谷　輝和,新ひだか,0,20230114,1304,1503
20105335,カネトシアズサ,2,03,00,ワールドエース,カネトシレジアス,ジャングルポケット,20200405,2009,2005,1998,兼松　昌男氏,08,武田　寛治,新冠,0,20230114,1206,1307
20101761,トーホウジェンマ,2,04,00,トーホウジャッカル,トーホウキャサリン,キングズベスト,20200323,2011,2015,1997,東豊物産㈱,07,竹島　幸治,日高,0,20230114,1206,1503
20100754,シングルリード,2,03,00,ダンカーク,リードフルート,ネオユニヴァース,20200328,2006,2014,2000,中本　行則氏,09,高昭牧場,浦河,0,20230114,1503,1206
20105610,ラモラック,1,04,00,ラニ,ヴァイセフラウ,キングカメハメハ,20200414,2013,2011,2001,ノースヒルズ,08,ノースヒルズ,新冠,0,20230114,1311,1503
20102150,クリノコマンダー,1,01,00,エピファネイア,グランプリソフィ,アグネスタキオン,20200425,2010,2007,1998,栗本　博晴氏,09,宝寄山　拓樹,日高,0,20230114,1207,1206
20105377,ミレクイーン,2,03,00,イスラボニータ,ジーエスレインボー,トーヨーレインボー,20200516,2011,2001,1994,ミレレーシング,,大作ステーブル,新冠,0,20230114,1206,1103
19102814,シゲルカンガルー,1,03,00,ビッグアーサー,シゲルチャグチャグ,サムライハート,20190510,2011,2012,2002,森中　啓子氏,,三好牧場,浦河,0,20230114,1304,1206
17105297,ナオミラフィネ,2,01,00,ハーツクライ,クルージンミジー,ミゼンマスト,20170507,2001,2009,1998,塩澤　正樹氏,08,ノーザンファーム,安平,0,20230114,1206,1308
17105343,アドマイヤメティス,2,03,00,ディープインパクト,シュガーショック,キャンディライド,20170315,2002,2011,1999,近藤　旬子氏,09,ノーザンファーム,安平,0,20230114,1206,1503
18103160,ワンダーイチョウ,1,03,00,ワンダーアキュート,ワンダーテルヌーラ,ケイムホーム,20180206,2006,2010,1999,山本　能成氏,09,高昭牧場,浦河,0,20230114,1108,1503
15102637,メイショウラビエ,2,03,00,ネオユニヴァース,レディーメグネイト,ファスリエフ,20150305,2000,2009,1997,松本　好雄氏,09,三石川上牧場,新ひだか,0,20230114,1206,1107
15103374,バーニングペスカ,1,03,00,パイロ,メイショウガンツ,ダイワメジャー,20150505,2005,2010,2001,山田　信太郎氏,08,三嶋牧場,浦河,0,20230114,1311,1206
17105600,ラヴユーライヴ,2,03,00,ディープインパクト,ラヴズオンリーミー,ストームキャット,20170327,2002,2006,1983,吉田　勝己氏,01,ノーザンファーム,安平,0,20230114,1206,1108
17105569,サンテローズ,2,01,00,ハーツクライ,マンビア,アルデバラン２,20170227,2001,2008,1998,㈲シルクレーシング,03,ノーザンファーム,安平,0,20230114,1206,1501
17101797,フィオリキアリ,2,03,00,キズナ,クリアリーコンフューズド,サクセスフルアピール,20170318,2010,2010,1996,槙　和美氏,08,ノースヒルズ,新冠,0,20230114,1206,2105
17105613,リアアメリア,2,04,00,ディープインパクト,リアアントニア,ロックポートハーバー,20170221,2002,2011,2002,㈲シルクレーシング,03,ノーザンファーム,安平,0,20230114,1206,1503
17101792,アブレイズ,2,05,00,キズナ,エディン,ジャングルポケット,20170418,2010,2009,1998,前田　幸貴氏,08,ノースヒルズ,新冠,0,20230114,1206,1307
18105364,ルージュグラース,2,03,00,ハービンジャー,レッドジゼル,アグネスタキオン,20180316,2006,2010,1998,㈱東京ホースレーシング,05,ノーザンファーム,安平,0,20230114,1106,1206
20104798,テイケイヴォーグ,1,03,00,ロゴタイプ,ジョンコ,アグネスタキオン,20200530,2010,2004,1998,兼松　忠男氏,08,ＰＲＩＤＥ　ＲＯＣＫ,新ひだか,0,20230114,1109,1206
20105756,コーヒーブレイク,2,05,00,ジョーカプチーノ,コスモベル,フォーマルディナー,20200507,2006,2004,1988,㈱サラブレッドクラブ・ラフィアン,01,ビッグレッドファーム,新冠,0,20230114,1206,1305
19100954,リネンスイング,1,04,00,ベーカバド,タケカワルキューレ,ダンスインザダーク,20190405,2007,2002,1993,戸山　光男氏,08,村上　進治,新冠,0,20230114,1106,1206
19106858,アールチャレンジ,1,01,00,イスラボニータ,エクスラヴィータ,キングカメハメハ,20190325,2011,2009,2001,前原　敏行氏,08,チャンピオンズファーム,新ひだか,0,20230114,1206,1503
17104945,メデタシメデタシ,2,03,00,ロードカナロア,ミュージックアワー,アグネスタキオン,20170128,2008,2004,1998,堂守　貴志氏,05,社台ファーム,千歳,0,20230114,1503,1206
18106153,ジュリエットパール,2,05,05,ルーラーシップ,ジュリエットソング,ディープインパクト,20180605,2007,2009,2002,㈲ターフ・スポート,05,酒井牧場,浦河,0,20230114,1503,1206
16100059,アランチオーネ,2,01,05,ヘニーヒューズ,アラフネ,クロフネ,20160415,2003,2009,1998,㈱ローレルレーシング,06,アラキフアーム,新冠,0,20230114,1108,1103
