race_id,umaban,year,is_win,p_v18_w5,race_part
0425140312,12,2025,0,0.0020598866189644755,04251403
1025270612,12,2025,0,0.00040815101802391904,10252706
0825170109,9,2025,0,0.1005946551849809,08251701
0925150111,11,2025,0,0.33506868540452966,09251501
0925220110,10,2025,0,0.15776915900387817,09252201
0325140201,1,2025,1,0.2147746295692637,03251402
0225190705,5,2025,0,0.33374896429667483,02251907
0125120701,1,2025,0,0.026934178206599015,01251207
0125130803,3,2025,0,0.10955445906574504,01251308
0125180812,12,2025,0,0.055637606177004105,01251808
0125240813,13,2025,0,0.08850469270676917,01252408
0325340203,3,2025,0,0.07812441288188864,03253402
0725510314,14,2025,0,0.15815610312412934,07255103
0925360107,7,2025,0,0.0008400781946552776,09253601
0725370415,15,2025,0,0.0004974966738518672,07253704
0725440214,14,2025,0,0.0005044772364885724,07254402
0725140711,11,2025,1,0.050678943812480115,07251407
0725221003,3,2025,1,0.24161359659830817,07252210
0525411114,14,2025,0,0.04525243269557708,05254111
0525531109,9,2025,0,0.00956112351862856,05255311
0325140213,13,2025,0,0.0005093251467949976,03251402
0825250408,8,2025,0,0.0007956960304070092,08252504
0925350208,8,2025,0,7.373618155245776e-05,09253502
0925310305,5,2025,0,0.05034747420323838,09253103
1025250612,12,2025,1,0.11176370966125039,10252506
0725341215,15,2025,0,0.005181142494155737,07253412
0325320711,11,2025,0,0.04017072951333667,03253207
0325360804,4,2025,0,0.09619053087908146,03253608
0625120215,15,2025,0,0.002081166570252953,06251202
1025190101,1,2025,0,0.0009975342474013288,10251901
0725230101,1,2025,0,0.0005327492624234935,07252301
05252A0402,2,2025,0,0.00011071008632929013,05252A04
0325130216,16,2025,0,0.0011290573466512912,03251302
0725110205,5,2025,0,0.0018689331627500204,07251102
0825210307,7,2025,0,0.000725705646376872,08252103
0825240210,10,2025,0,0.00019699569723876528,08252402
1025210607,7,2025,0,0.0006885514730768055,10252106
0725410708,8,2025,0,0.0015682635518024163,07254107
0925440401,1,2025,0,0.0016342031755972005,09254404
0925230309,9,2025,0,0.003143203749248734,09252303
0925350401,1,2025,0,0.0009476819816321505,09253504
0625130701,1,2025,0,0.006036187316189469,06251307
0625181206,6,2025,0,0.014537396501826413,06251812
1025170206,6,2025,0,0.011939945909655192,10251702
0625240315,15,2025,0,0.0016801538267946002,06252403
0625350909,9,2025,0,0.00019200180226688101,06253509
0525360413,13,2025,0,0.004680955552259172,05253604
0325310609,9,2025,0,0.0013809732964776182,03253106
0525561210,10,2025,0,0.0005144210061395458,05255612
0625380214,14,2025,0,0.3639626031026669,06253802
0825240105,5,2025,0,0.2567601953704989,08252401
0925350316,16,2025,1,0.2953277226998182,09253503
0925490607,7,2025,1,0.08752193811941616,09254906
0825340914,14,2025,0,0.03982069315136913,08253409
0825391215,15,2025,0,0.021145427116122446,08253912
0825410909,9,2025,0,0.03439031366072219,08254109
0125110410,10,2025,0,0.0006387320168322715,01251104
0125220312,12,2025,0,0.000187545806143593,01252203
0825220216,16,2025,0,0.002060325866912224,08252202
0925360209,9,2025,0,0.00019288107933268102,09253602
0125180407,7,2025,0,0.0002980953940120502,01251804
0725110211,11,2025,0,0.01097349275271111,07251102
0825150107,7,2025,0,0.027211129821924866,08251501
0925130309,9,2025,0,0.05478851136047649,09251303
0925210311,11,2025,0,0.05515630545846741,09252103
0925270207,7,2025,0,0.021789062325750827,09252702
0925350306,6,2025,0,0.06956641414023677,09253503
1025230413,13,2025,0,0.0506101303806976,10252304
0725320409,9,2025,1,0.050822953304563344,07253204
0925490614,14,2025,0,0.003769249259867962,09254906
0725540808,8,2025,0,0.017442392466959188,07255408
0725310512,12,2025,0,0.0015622615706739247,07253105
0625190414,14,2025,0,0.0021795502263448462,06251904
0525160115,15,2025,0,0.024547955603416532,05251601
0725230206,6,2025,0,0.010519647393683386,07252302
0525230208,8,2025,0,0.008830947828888215,05252302
0525290202,2,2025,0,0.011513839216735076,05252902
0525320405,5,2025,0,0.009529193901380144,05253204
0325240608,8,2025,0,0.04647446622936828,03252406
0625430316,16,2025,0,0.009358859560271212,06254303
0525470806,6,2025,0,0.004187653295319358,05254708
0525491209,9,2025,0,0.0027884440941998404,05254912
0525570605,5,2025,0,0.00033469105068015953,05255706
0925340106,6,2025,0,0.0026516207625428174,09253401
0625141105,5,2025,0,0.0040886957298415785,06251411
0625271110,10,2025,0,0.0005861970873242548,06252711
0525280601,1,2025,0,0.0017060262286104945,05252806
0425230615,15,2025,0,0.006696461414809531,04252306
0625110516,16,2025,0,0.0059939900005927405,06251105
05252A0408,8,2025,0,0.008566896859190867,05252A04
0225140610,10,2025,0,0.006607532933786769,02251406
0225190202,2,2025,0,0.01664833848166384,02251902
0625171110,10,2025,0,0.0013043285043179847,06251711
0525120908,8,2025,0,0.008045728528331847,05251209
0625360703,3,2025,0,0.03508721530388867,06253607
0525540609,9,2025,0,0.007304428866479595,05255406
0725550312,12,2025,0,0.014203880202489111,07255503
0725140214,14,2025,0,0.013483110397184634,07251402
0725190214,14,2025,0,0.05572422153218832,07251902
0825130304,4,2025,0,0.06488723475179538,08251303
0925160310,10,2025,0,0.0059015349680289955,09251603
0725250401,1,2025,0,0.09561273527149876,07252504
0525290605,5,2025,0,0.016666689886878413,05252906
0125110904,4,2025,0,0.03163268122916012,01251109
0125170803,3,2025,0,0.19049305223293897,01251708
0125241212,12,2025,0,0.16349762921871444,01252412
0325320304,4,2025,0,0.0709427647553943,03253203
0725180412,12,2025,0,0.0001298868318261878,07251804
0925110103,3,2025,1,0.009471459928355753,09251101
0925450705,5,2025,0,0.026679084672628084,09254507
0925540709,9,2025,0,0.030516139701482523,09255407
0725110114,14,2025,0,0.07911963533461353,07251101
1025160203,3,2025,0,0.3409358506803522,10251602
1025190203,3,2025,0,0.09878988682754827,10251902
0725230501,1,2025,1,0.11466961099246911,07252305
0925231110,10,2025,0,0.0033944094744585837,09252311
0825210806,6,2025,0,0.008060287520239875,08252108
02251B0905,5,2025,0,0.03293231888912202,02251B09
0125130703,3,2025,0,0.011578479673517885,01251307
0125171202,2,2025,0,0.1324111915227148,01251712
0925450805,5,2025,0,0.034065351910021316,09254508
0825470706,6,2025,0,0.0167496651431219,08254707
0725511206,6,2025,1,0.03885495425391493,07255112
10251B0201,1,2025,0,0.00019830729959936723,10251B02
0925180210,10,2025,0,0.0001600174208055973,09251802
0825280305,5,2025,0,0.00018927546899436212,08252803
0725331204,4,2025,0,9.797395625863855e-05,07253312
0825280411,11,2025,0,0.0008338285036319508,08252804
08252C0307,7,2025,0,0.00019046870140653876,08252C03
0725360206,6,2025,0,0.0012529221093987568,07253602
0925240113,13,2025,0,2.3067423367018968e-05,09252401
1025110601,1,2025,0,0.0017246431362589378,10251106
0825130201,1,2025,0,0.0006873742913632904,08251302
0425170513,13,2025,0,0.0019025860795411423,04251705
08252B0506,6,2025,0,0.00035446696232003557,08252B05
0725130215,15,2025,0,0.005778133247344919,07251302
0825120205,5,2025,0,0.003724064578026061,08251202
0825170202,2,2025,0,0.004235267943285501,08251702
0425140215,15,2025,0,0.007309711104345515,04251402
08252A0111,11,2025,0,0.004271150392803599,08252A01
0725310510,10,2025,0,0.010285200296606485,07253105
0725360204,4,2025,0,0.01833664048921376,07253602
0725410203,3,2025,0,0.019423891469660642,07254102
0925430410,10,2025,0,0.0032206133957800535,09254304
0625170103,3,2025,0,0.009416523811748971,06251701
0725240512,12,2025,0,0.002877130269956324,07252405
0525260407,7,2025,0,0.017684284174863486,05252604
0525310706,6,2025,0,0.04555181332180935,05253107
0125140601,1,2025,0,0.008782441161790406,01251406
0125240412,12,2025,0,0.00035089585042214714,01252404
0725110416,16,2025,0,0.38705084166261117,07251104
0725170211,11,2025,0,0.3394592215763385,07251702
0925120208,8,2025,0,0.5801839910564603,09251202
0925170315,15,2025,0,0.5820164789624298,09251703
0925250212,12,2025,0,0.4530729663320793,09252502
0825280103,3,2025,1,0.8226728321072081,08252801
0925311209,9,2025,0,0.1304675492104736,09253112
0925530808,8,2025,1,0.4145694986532471,09255308
0725180504,4,2025,0,5.966377477479407e-05,07251805
0725150204,4,2025,1,0.4659378203436692,07251502
0525170205,5,2025,0,0.10096844227607679,05251702
0925490701,1,2025,1,0.25497129985849804,09254907
0925570803,3,2025,0,0.022279409467588333,09255708
0825140504,4,2025,0,0.0010243939086375833,08251405
1025220705,5,2025,0,0.0002110875671129553,10252207
0725340914,14,2025,0,0.0007579722193923682,07253409
0725110411,11,2025,0,0.18979070495265346,07251104
0725180210,10,2025,1,0.5381691104957611,07251802
0825140401,1,2025,0,0.0722115513560127,08251404
0925240504,4,2025,1,0.11245933445974898,09252405
0825231111,11,2025,0,0.032911922582817194,08252311
0725360805,5,2025,0,0.14539744879874963,07253608
0825371209,9,2025,1,0.3056810601511628,08253712
0825441001,1,2025,0,0.06773447434885038,08254410
0925541002,2,2025,0,0.0044512254507761305,09255410
0925110504,4,2025,0,0.003060569530885664,09251105
0825250314,14,2025,0,0.020865726957719665,08252503
0825290113,13,2025,0,0.038576639891054525,08252901
1025250208,8,2025,0,0.004554661114331669,10252502
0625150306,6,2025,0,6.65696298780171e-05,06251503
0625110205,5,2025,0,0.01280588720312926,06251102
0625250605,5,2025,0,0.003428832724611291,06252506
05252A0411,11,2025,0,0.0030531254074905832,05252A04
0125220608,8,2025,0,0.004090041023185949,01252206
0125260402,2,2025,0,0.009192585018559104,01252604
0625120315,15,2025,0,0.3034783893334465,06251203
0625190302,2,2025,0,0.206924256815402,06251903
0325120403,3,2025,1,0.5339929985597253,03251204
0325211206,6,2025,0,0.20558328015464022,03252112
0325281210,10,2025,1,0.39474522280324165,03252812
0625451110,10,2025,0,0.003620967630397343,06254511
0425431006,6,2025,0,0.04432460418021609,04254310
0625511003,3,2025,1,0.11952118871743123,06255110
0925110210,10,2025,0,0.15221831365019609,09251102
0925160302,2,2025,0,0.07572803680214511,09251603
0225120304,4,2025,0,0.319156740102866,02251203
0225140304,4,2025,1,0.45930794109353146,02251403
0225191204,4,2025,0,0.05528442259524397,02251912
02251B0806,6,2025,0,0.026647226251519697,02251B08
0325330211,11,2025,0,0.020596519722007572,03253302
10251B0102,2,2025,0,0.01361084355981458,10251B01
0925160505,5,2025,0,0.007895917629562635,09251605
0925280214,14,2025,1,0.032581112520336276,09252802
0825230901,1,2025,0,0.011199960575937331,08252309
1025260805,5,2025,0,0.02105703217340623,10252608
0125140811,11,2025,0,0.032566724649699626,01251408
0325350813,13,2025,0,0.005194434694711799,03253508
0725540608,8,2025,0,0.018372618324733872,07255406
0625171215,15,2025,0,0.00017103145346540925,06251712
0325130508,8,2025,0,0.00039630018068489823,03251305
0525310713,13,2025,0,0.00017241692210276667,05253107
0425330716,16,2025,0,0.0001827966802090834,04253307
0725120210,10,2025,0,0.42895450628462667,07251202
1025190716,16,2025,0,0.49152237005144767,10251907
0325140307,7,2025,0,0.14425877848412016,03251403
0225110106,6,2025,1,0.6185409886843102,02251101
0225160701,1,2025,0,0.4773998237847881,02251607
02251B0701,1,2025,1,0.13371700653594346,02251B07
0125171009,9,2025,1,0.1692425253997767,01251710
0325311105,5,2025,0,0.08066989658557716,03253111
0625110212,12,2025,0,0.24265990967871656,06251102
0625170214,14,2025,1,0.5475751317460523,06251702
0625360702,2,2025,0,0.02413183749583009,06253607
0425110906,6,2025,0,0.021014246606504895,04251109
0725361010,10,2025,0,0.038977483204715786,07253610
0625420814,14,2025,1,0.07847863250068464,06254208
0525570806,6,2025,0,0.0027755039444700667,05255708
0925560813,13,2025,0,0.005849054328652281,09255608
0625180515,15,2025,0,0.00010219356245209818,06251805
0525210404,4,2025,0,0.0001159012320680781,05252104
0325210403,3,2025,0,0.00011987085628058657,03252104
0425310310,10,2025,0,0.00010574274254826405,04253103
0625130506,6,2025,0,0.0014396056468778187,06251305
0625230507,7,2025,0,0.008945363972391046,06252305
0425140510,10,2025,0,0.01791920976751698,04251405
0325260308,8,2025,0,0.007278133964775565,03252603
0425231201,1,2025,0,0.01283660689867022,04252312
0625410710,10,2025,0,0.02434048702395805,06254107
0625450804,4,2025,0,0.005726493005652844,06254508
0325280607,7,2025,0,0.00017892916769959714,03252806
0425320304,4,2025,0,7.654323254146075e-05,04253203
1025130215,15,2025,0,0.010967026931411963,10251302
1025190610,10,2025,0,0.008162341430640693,10251906
0325150313,13,2025,0,0.035327893179812726,03251503
0825260311,11,2025,0,0.005555894254685808,08252603
0225120602,2,2025,0,0.02632940029360441,02251206
0125120407,7,2025,0,0.02445009399059467,01251204
0125150608,8,2025,0,0.0038587086161453008,01251506
0625190503,3,2025,0,0.00019669876961654913,06251905
0325110504,4,2025,0,0.000556245616960886,03251105
1025130609,9,2025,0,0.04191728789056226,10251306
0925110203,3,2025,0,0.023791581192099908,09251102
0925180211,11,2025,1,0.13399290628462301,09251802
0925250611,11,2025,0,0.009122948596026149,09252506
0525270704,4,2025,0,0.004771457923304613,05252707
0725341006,6,2025,0,0.00575945738500959,07253410
0725421203,3,2025,0,0.0007018305596265831,07254212
0725540304,4,2025,0,0.004706862003326377,07255403
0525231010,10,2025,0,0.001054758993579842,05252310
0325250714,14,2025,0,0.000277672305172238,03252507
0825140502,2,2025,0,8.83414804007621e-05,08251405
0825180102,2,2025,0,8.922479110901933e-05,08251801
0625210207,7,2025,0,0.003826928632383304,06252102
0725260205,5,2025,0,0.0041150443023053014,07252602
05252B0317,17,2025,0,0.001442220761539856,05252B03
0525320314,14,2025,0,0.001057531059620898,05253203
0525360416,16,2025,0,0.0013528246463215955,05253604
0425280506,6,2025,0,0.015417158454061303,04252805
0425320312,12,2025,0,0.002037685743960558,04253203
0625410704,4,2025,0,0.0012900618856993267,06254107
0525160107,7,2025,0,0.0001608437323711829,05251601
0625170107,7,2025,0,0.05741873621865846,06251701
1025160307,7,2025,0,0.06979825451607322,10251603
0625250309,9,2025,0,0.17332905004058968,06252503
0625350206,6,2025,0,0.399890424698027,06253502
0425130305,5,2025,0,0.17361833912084368,04251303
0425220506,6,2025,0,0.3500024977134729,04252205
0425260907,7,2025,0,0.25462638720189557,04252609
0425310609,9,2025,1,0.24178763691331473,04253106
0425430405,5,2025,1,0.05624516318538221,04254304
0325351002,2,2025,0,0.015225105509307852,03253510
0625110110,10,2025,0,0.2354111851846126,06251101
0525350704,4,2025,0,0.11381520553171336,05253507
0325250311,11,2025,0,0.0965410090222296,03252503
0725160608,8,2025,0,0.09143584580158814,07251606
0925150416,16,2025,0,0.06332300909235827,09251504
0925210105,5,2025,0,0.04753916648786132,09252101
0825250306,6,2025,0,0.19095887526502037,08252503
0825290309,9,2025,1,0.17251224503308812,08252903
0725361215,15,2025,0,0.031889782789002695,07253612
0725440810,10,2025,0,0.020825136075141026,07254408
0825361209,9,2025,0,0.0641921973967878,08253612
0325340715,15,2025,0,0.12163128131899745,03253407
0925240313,13,2025,0,0.00016725353144810614,09252403
0725420606,6,2025,0,0.0004893533339991281,07254206
0925280110,10,2025,0,0.0004890594565630829,09252801
0725310514,14,2025,0,0.0013847952616002324,07253105
0825130103,3,2025,1,0.25941932640905074,08251301
0925130409,9,2025,0,0.04094124339419422,09251304
0925350805,5,2025,0,0.04731468968331764,09253508
0725330908,8,2025,0,0.055782441537554045,07253309
0725440707,7,2025,1,0.32629677167354343,07254407
0825350904,4,2025,0,0.017473800503153815,08253509
0925140511,11,2025,0,0.00047079126686714646,09251405
0725420416,16,2025,0,0.0010748146173158296,07254204
0725120110,10,2025,0,0.026228766576457844,07251201
0825230114,14,2025,0,0.12207543232965784,08252301
0225140210,10,2025,0,0.055275093754467625,02251402
02251A0210,10,2025,0,0.07749908047185869,02251A02
0625350607,7,2025,0,0.0028872075627024664,06253506
0525220214,14,2025,0,0.00370340218728554,05252202
0425271209,9,2025,0,0.00835495358494673,04252712
0425340417,17,2025,0,0.0013183667042292908,04253404
0625240609,9,2025,0,0.004111496319874909,06252406
0225110807,7,2025,0,0.0312111554263503,02251108
02251C0705,5,2025,0,0.005910889560281534,02251C07
0125150702,2,2025,0,0.0375208960293356,01251507
0625460808,8,2025,0,0.02819756393097154,06254608
0425410805,5,2025,0,0.02479000274762341,04254108
0625190208,8,2025,0,0.01609746747085238,06251902
0525180209,9,2025,0,0.02827392677199811,05251802
0725230102,2,2025,0,0.2084157692713036,07252301
0625350112,12,2025,0,0.30386239741726395,06253501
0525230305,5,2025,0,0.13039423798030794,05252303
0425420607,7,2025,0,0.14875288927159921,04254206
0425440804,4,2025,0,0.06564767472766952,04254408
0725510304,4,2025,0,0.004863291916381622,07255103
0825250313,13,2025,0,4.213511407038486e-05,08252503
0725190202,2,2025,0,0.00043124761458346355,07251902
0725240114,14,2025,0,0.0015668188646713905,07252401
0925240109,9,2025,0,0.0006643251950426043,09252401
0425150201,1,2025,0,0.0006406501027498777,04251502
0925150108,8,2025,1,0.24079998140735162,09251501
0925250509,9,2025,0,0.0032175790709288855,09252505
1025210805,5,2025,0,0.0753725576478503,10252108
1025260702,2,2025,1,0.03166572382498867,10252607
0825311201,1,2025,0,0.03750196241623439,08253112
0625160105,5,2025,0,0.00024117706756842514,06251601
0625230301,1,2025,0,0.00021943726389688683,06252303
0325150216,16,2025,0,5.9172914606425164e-05,03251502
0725120203,3,2025,0,0.03527575310725974,07251202
0725170301,1,2025,0,0.0024219988407228154,07251703
0925230517,17,2025,0,0.05163908458641811,09252305
0825220506,6,2025,0,0.10138023156905265,08252205
0425150510,10,2025,0,0.040337068300322534,04251505
0925310609,9,2025,0,0.03599813603056004,09253106
1025210409,9,2025,0,0.011731360675640266,10252104
1025280413,13,2025,0,0.0447751841851752,10252804
0925420408,8,2025,0,0.010167357183033346,09254204
0925450616,16,2025,0,0.019595346444053106,09254506
0725140110,10,2025,0,0.0011768057139113913,07251401
0725180116,16,2025,0,0.0016120383287544875,07251801
0825140105,5,2025,0,0.00166889029111224,08251401
0925110201,1,2025,0,0.0013284407914626703,09251102
0925320307,7,2025,0,0.0009414548254274957,09253203
1025240412,12,2025,0,0.00027537972874709595,10252404
1025110902,2,2025,0,0.0032124957038424584,10251109
10251C0907,7,2025,0,0.004857967597378821,10251C09
0625380503,3,2025,0,0.03008570128659127,06253805
05252B0704,4,2025,0,0.007795278721403258,05252B07
0925331208,8,2025,0,0.04704217772247521,09253312
0725341207,7,2025,0,0.008687275289000767,07253412
0925420905,5,2025,0,0.008509614249047668,09254209
0425430714,14,2025,0,0.06299823433050622,04254307
0725551203,3,2025,0,0.0031916815913491893,07255512
0625120209,9,2025,0,0.0006057566127576453,06251202
0625190207,7,2025,0,0.0003039466447633528,06251902
0525180205,5,2025,0,0.0044102178865400785,05251802
0625260107,7,2025,0,0.0010314825672324245,06252601
0625330108,8,2025,0,0.0007184346314859924,06253301
02251B0309,9,2025,0,0.00033723520186647554,02251B03
0525350710,10,2025,0,0.08871715318670688,05253507
0325240616,16,2025,0,0.011745520305873886,03252406
0525110308,8,2025,0,0.208787226142444,05251103
0625260115,15,2025,0,0.03734727090050228,06252601
0625330102,2,2025,1,0.04123623763606587,06253301
0525290607,7,2025,0,0.06322678853200799,05252906
0225141209,9,2025,1,0.09142161840119668,02251412
0925261111,11,2025,0,0.0005383547460595985,09252611
0925451003,3,2025,0,0.21295088275329155,09254510
0925480812,12,2025,0,0.0728601486340961,09254808
0825331002,2,2025,1,0.08126706766489539,08253310
0825471011,11,2025,0,0.05886639780016592,08254710
0725511110,10,2025,0,0.01677104387944595,07255111
0925561204,4,2025,0,0.03378234580487135,09255612
0625130305,5,2025,0,0.003545000842120635,06251303
0825180315,15,2025,0,0.006065134182040127,08251803
0525240603,3,2025,0,0.0023016165722714293,05252406
05252C0506,6,2025,0,0.006114577028097558,05252C05
0225191207,7,2025,0,0.006884232250921934,02251912
0125260808,8,2025,0,0.002462879063819833,01252608
0525480706,6,2025,0,0.0022571859793193557,05254807
0625180411,11,2025,0,0.00017433717643518086,06251804
05252C0205,5,2025,0,0.0006016105162027814,05252C02
0625120101,1,2025,0,0.03151378955850761,06251201
1025130113,13,2025,0,0.0067033698429204685,10251301
0625260206,6,2025,0,0.0012991876236510176,06252602
0225110306,6,2025,0,0.030289857413313227,02251103
0225140309,9,2025,0,0.0014361314120424759,02251403
0425180501,1,2025,0,8.253974465232525e-05,04251805
1025220212,12,2025,0,6.7536492727928e-05,10252202
0625260404,4,2025,0,0.011707781860074517,06252604
0625320415,15,2025,0,0.03782802064895718,06253204
0625350301,1,2025,0,0.005631133765147246,06253503
0625370208,8,2025,0,0.008290961398102573,06253702
0525330711,11,2025,1,0.022062256053839845,05253307
0525410810,10,2025,0,0.006358090666255069,05254108
0525460613,13,2025,0,0.007213263736724146,05254606
0725540904,4,2025,0,0.0005954874145111859,07255409
0525160405,5,2025,0,0.017116818800991886,05251604
0625220611,11,2025,0,0.10203488580981311,06252206
0525210610,10,2025,1,0.03875454880915055,05252106
0525471005,5,2025,0,0.005082131876823194,05254710
0525550806,6,2025,0,0.013211780932853544,05255508
0625130502,2,2025,0,0.07588277184893873,06251305
0725190608,8,2025,1,0.09983073130229071,07251906
0625190402,2,2025,0,0.005228596098708761,06251904
0625280114,14,2025,0,0.04831958779851575,06252801
0525290305,5,2025,0,0.04346633417492398,05252903
0325260206,6,2025,0,0.15390056657523676,03252602
0425330406,6,2025,0,0.03004444422236776,04253304
0725130208,8,2025,0,0.0050167818271940855,07251302
0725180107,7,2025,0,0.02361304538299037,07251801
0825150116,16,2025,0,0.009599623398382528,08251501
0725210215,15,2025,0,0.011813150624691529,07252102
0425110315,15,2025,1,0.0266746839033636,04251103
0325260811,11,2025,0,0.012054493211665756,03252608
0425241201,1,2025,0,0.007023996715968198,04252412
0825310615,15,2025,0,0.0018338848086575537,08253106
0825390611,11,2025,0,0.03738366533324214,08253906
0825460610,10,2025,0,0.011369575592860181,08254606
0625120214,14,2025,0,0.000329497042936675,06251202
0625140315,15,2025,0,0.22758162052802308,06251403
0725190203,3,2025,1,0.07933739999503685,07251902
1025170107,7,2025,0,0.2819325475553774,10251701
10251A0107,7,2025,0,0.17026723951182332,10251A01
0625250212,12,2025,0,0.23896479920864966,06252502
0625320310,10,2025,0,0.3258144125733277,06253203
0625380310,10,2025,0,0.14905576751572744,06253803
0225120214,14,2025,1,0.612471960392226,02251202
0225160809,9,2025,0,0.01537635276955393,02251608
02251B0808,8,2025,1,0.3959474175372444,02251B08
0125161211,11,2025,0,0.030846265251477843,01251612
0325331010,10,2025,0,0.06409148059439615,03253310
0625511011,11,2025,0,0.029614016959129175,06255110
0625170101,1,2025,0,0.44548926097816915,06251701
0625230303,3,2025,0,0.6098463598392212,06252303
0625310108,8,2025,1,0.9031532024482156,06253101
0325220704,4,2025,0,0.6018508489668932,03252207
0525470801,1,2025,1,0.24929749943464594,05254708
0525550809,9,2025,0,0.08097084742453847,05255508
0725220106,6,2025,0,0.6166118422065563,07252201
0625330213,13,2025,1,0.6306506604455306,06253302
0525530706,6,2025,1,0.13654098965839398,05255307
0625551207,7,2025,0,0.11660271138964928,06255512
0725180315,15,2025,0,0.00023559857587471787,07251803
0925230402,2,2025,0,0.00012062558315509769,09252304
1025220205,5,2025,0,0.00010314413799254212,10252202
0825180603,3,2025,0,0.04269429506678044,08251806
0725210603,3,2025,0,0.006232511078530303,07252106
0525280613,13,2025,0,0.001800640045436406,05252806
0125170809,9,2025,0,0.022819859757870826,01251708
0925170506,6,2025,0,0.1940319685948291,09251705
0825210602,2,2025,0,0.6134405337422133,08252106
08252C0503,3,2025,1,0.6469035570128089,08252C05
1025250901,1,2025,1,0.2923381314103277,10252509
0925471104,4,2025,0,0.01247322819440636,09254711
0825361002,2,2025,1,0.2573474510776417,08253610
0625181211,11,2025,0,0.0019438034584447444,06251812
0625360503,3,2025,0,0.0010241489128719732,06253605
0525360406,6,2025,0,0.0012428280123953017,05253604
0425310301,1,2025,0,0.0008209542794330125,04253103
0625110201,1,2025,0,0.00024560878626759527,06251102
0825170110,10,2025,1,0.29445597767294746,08251701
0925270604,4,2025,1,0.01655969657577662,09252706
0725310803,3,2025,0,0.03155356862344807,07253108
0625380203,3,2025,0,0.0030688830905764523,06253802
0125220611,11,2025,0,0.0004410270340693364,01252206
0625170109,9,2025,0,0.00022602734489148756,06251701
1025190711,11,2025,0,0.0007791758470953539,10251907
0325140306,6,2025,0,0.0004650935838061405,03251403
0325160415,15,2025,0,0.000760694892444483,03251604
0625120601,1,2025,0,0.03251860254030847,06251206
0725250505,5,2025,0,0.0661104363864888,07252505
0325110513,13,2025,0,0.01904725279190995,03251105
0425150513,13,2025,0,0.03527603195143247,04251505
0925320411,11,2025,0,0.03847219398743216,09253204
0525360207,7,2025,0,0.15797676653755768,05253602
0425340213,13,2025,0,0.2997487046858562,04253402
0325240303,3,2025,0,0.015800162126984926,03252403
0725110303,3,2025,0,0.0002850616364745089,07251103
0725220401,1,2025,0,0.0004222317980458463,07252204
0425110616,16,2025,0,0.0027577523767777236,04251106
0425130601,1,2025,0,0.000803541190838204,04251306
1025250708,8,2025,0,0.0008444477736064921,10252507
0125180311,11,2025,0,0.0005203081667347749,01251803
0725210305,5,2025,0,0.036682389480183854,07252103
0125140301,1,2025,0,0.06677203628355804,01251403
0125180304,4,2025,1,0.158655990812617,01251803
0725540602,2,2025,0,0.013287538709304804,07255406
0925560701,1,2025,0,0.003664619863815079,09255607
1025170203,3,2025,0,0.003943849316818256,10251702
0925130308,8,2025,0,0.014861670197625023,09251303
0725230209,9,2025,0,0.03290726038484153,07252302
0925260316,16,2025,0,0.06616047703139598,09252603
0825240103,3,2025,0,0.01540211495800288,08252401
0725370501,1,2025,0,0.0007975700224818345,07253705
1025160111,11,2025,1,0.007585142957273349,10251601
1025260712,12,2025,0,0.0008117398085065255,10252607
0925460901,1,2025,0,0.00042860087226373163,09254609
0725140106,6,2025,0,4.535831893746318e-05,07251401
10251C0101,1,2025,0,0.00046799042508238145,10251C01
0925180309,9,2025,0,0.0008748385204982431,09251803
0325110107,7,2025,0,0.0021849961035423507,03251101
0825230405,5,2025,0,0.0012454870905315623,08252304
1025260306,6,2025,0,0.0003247307349202227,10252603
0625140203,3,2025,0,0.0002559650758688241,06251402
0625250202,2,2025,0,7.295523428505792e-05,06252502
0625310214,14,2025,0,7.009958639685483e-05,06253102
0725140613,13,2025,0,0.0001824214965537361,07251406
10251C0104,4,2025,0,0.0008942720424631694,10251C01
0325160305,5,2025,0,0.0003225397752379139,03251603
0425140609,9,2025,0,0.0001790900750492416,04251406
0425221113,13,2025,0,0.00018809258721312182,04252211
0725220505,5,2025,0,0.0034347712946260415,07252205
0725260208,8,2025,0,0.034755725314800756,07252602
0625370301,1,2025,1,0.10974442471255533,06253703
0325241210,10,2025,0,0.011846870610063051,03252412
0325310802,2,2025,0,0.002995894674373436,03253108
0625110618,18,2025,0,0.0023357640468933635,06251106
0625220110,10,2025,0,0.0027921472843032706,06252201
0625310114,14,2025,0,0.012807866435063835,06253101
0525220104,4,2025,0,0.005465904143067938,05252201
05252A0109,9,2025,0,0.030961760178475368,05252A01
0625190308,8,2025,0,0.0029461007878398234,06251903
0525160212,12,2025,0,0.02830257692836521,05251602
0625240316,16,2025,0,0.006032758245689706,06252403
0525290310,10,2025,0,0.003065669457343624,05252903
0525330211,11,2025,0,0.0005142080215911811,05253302
0625180101,1,2025,0,0.0005391463671879688,06251801
0825150209,9,2025,0,0.0708922008864514,08251502
0925120312,12,2025,0,0.06279869333922475,09251203
0625210115,15,2025,0,0.012897958297384628,06252101
0725220403,3,2025,0,0.00048791382109632025,07252204
0325150505,5,2025,0,0.004398202803539289,03251505
0525360410,10,2025,0,0.0007099033377068999,05253604
0125180302,2,2025,0,0.0011445369968216999,01251803
0625410717,17,2025,0,0.0007692874404983427,06254107
0625340513,13,2025,0,0.0071603796097472255,06253405
