race_id,umaban,year,is_top3,p_v19_w5
0625251104,4,2025,0,0.06307775347270497
0625370602,2,2025,0,0.12991832896786729
0225120912,12,2025,0,0.05166716006086887
0225160708,8,2025,1,0.15899292999361592
02251B0708,8,2025,0,0.11293111730971399
0125210708,8,2025,0,0.15637658274811023
0325350908,8,2025,0,0.0540557228967472
0725541212,12,2025,0,0.05371577743547746
0625150610,10,2025,0,0.0018665452082422473
0625170606,6,2025,0,0.0006939357656403673
0725170403,3,2025,0,0.019506081886609784
0525110213,13,2025,0,0.011829580804277878
0325130305,5,2025,0,0.0058678515994386535
0525240104,4,2025,0,0.01475280721632727
0525280305,5,2025,0,0.013452278652439096
0525290105,5,2025,0,0.0029890188199343556
0525150504,4,2025,0,0.008920403088847973
0525180512,12,2025,0,0.0012521107136451407
0625170311,11,2025,0,0.03742789105248066
0625270402,2,2025,0,0.000682941048975937
0525170315,15,2025,0,0.03373455887404705
0625230304,4,2025,0,0.11353158291678297
0325210202,2,2025,0,0.28189255193400714
0325250309,9,2025,0,0.05710887083527384
0625180115,15,2025,0,0.003855948491729588
0425140605,5,2025,0,0.0035107498932330883
0425221101,1,2025,0,0.001691178658266226
0625260607,7,2025,0,0.02923265290402464
0625310502,2,2025,0,0.1983451672556398
0325150902,2,2025,0,0.019646126551088345
0425170915,15,2025,0,0.2342793416651165
0425210810,10,2025,1,0.3341508709502536
0425271110,10,2025,1,0.3390312430353398
0425320705,5,2025,0,0.30646370413941443
0425411214,14,2025,1,0.22222920143472483
0325311003,3,2025,0,0.003469929794493837
0625310109,9,2025,0,0.16162906136390454
0625360311,11,2025,0,0.0919900257066005
0525220102,2,2025,0,0.037809622092921255
0525260103,3,2025,0,0.08772098248776099
05252A0111,11,2025,0,0.07589166536685048
0425230502,2,2025,1,0.11773784053016007
0425321215,15,2025,0,0.04945677763266832
0625430802,2,2025,0,0.06478909825463236
0425430411,11,2025,0,0.03882176645915243
0525510716,16,2025,0,0.012911280429287823
0525170602,2,2025,0,0.02256544936444131
0625230702,2,2025,0,0.013642070383215124
0625140302,2,2025,0,0.003209456684140339
0625250606,6,2025,0,0.013247417143662704
0625330515,15,2025,0,0.005874948658187893
0525330207,7,2025,0,0.007878935094374068
0525360307,7,2025,0,0.002554321021056828
0325140112,12,2025,0,0.0015887423781223134
0625140116,16,2025,0,0.0011107035062040361
0625170616,16,2025,0,0.000828757036773834
0625120103,3,2025,0,0.0006118640253720913
0525140108,8,2025,0,0.016884573305268404
0425140608,8,2025,0,0.03398275524261366
0325230702,2,2025,0,0.10098005237345051
0425221106,6,2025,0,0.18625215409990387
0425241209,9,2025,0,0.006056499230409048
05252C0301,1,2025,0,0.0010067570810572673
0325230214,14,2025,0,0.009426482859179859
0125120301,1,2025,0,0.045509853753728034
0125210403,3,2025,0,0.04120688052012452
0125251213,13,2025,0,0.0027952899855025635
0625240101,1,2025,0,0.0006865634462528555
0325230811,11,2025,0,0.003486670629424315
0325250707,7,2025,0,0.0010589870063947382
0525160304,4,2025,0,0.0011131344556056426
0625230214,14,2025,0,0.0008512527355698232
0525110101,1,2025,0,0.0035232264305361774
0525130702,2,2025,0,0.0008749003398684411
1025160216,16,2025,0,0.001876202040088283
0825170312,12,2025,0,0.002234156215888666
0825170902,2,2025,0,0.38386459282412666
0925140906,6,2025,0,0.7192797855336791
0925211102,2,2025,0,0.3211557521740701
0225150715,15,2025,1,0.7056022279957798
0225170903,3,2025,1,0.6389585987793773
0125131004,4,2025,0,0.21411085964091864
0925541207,7,2025,1,0.59742128036146
0825170207,7,2025,0,0.13240186272349902
0925270202,2,2025,1,0.09505487154443301
0825260101,1,2025,0,0.15208907866925206
1025230402,2,2025,0,0.08093232559214127
0725320404,4,2025,0,0.164789199956156
0925440309,9,2025,0,0.01204071424148419
10251C0108,8,2025,0,0.08241178666852014
0925230312,12,2025,0,0.14661802360663279
0425160611,11,2025,0,0.01338336234345826
0325140202,2,2025,0,0.12678205850720037
0825230116,16,2025,0,0.027234699250094203
0825280203,3,2025,0,0.05014909524634436
0225110214,14,2025,0,0.1691465147767694
0225150306,6,2025,0,0.417241640569604
0225190413,13,2025,0,0.29418200398212263
0125140211,11,2025,0,0.09427214331463613
0325120203,3,2025,0,0.002957214514750369
02251A0306,6,2025,0,0.0011940600311041547
1025130207,7,2025,0,0.5991714788328345
1025180503,3,2025,0,0.38258985198313206
10251B0608,8,2025,0,0.5847270535425483
0325150315,15,2025,0,0.687601317678531
0525270401,1,2025,1,0.43521135969515923
0525310410,10,2025,1,0.5789053113910176
0125130403,3,2025,1,0.6344984247051496
0125160303,3,2025,1,0.7749137013201624
0125230609,9,2025,0,0.5158230489592743
0625440701,1,2025,1,0.6985704859745219
0725120601,1,2025,0,0.01291116488424305
0725180508,8,2025,0,0.04664871963112498
0825160315,15,2025,0,0.010531258479925473
0325231007,7,2025,0,0.5256067727041772
0425280803,3,2025,0,0.1078213471137889
0625471211,11,2025,0,0.41042547268435714
0725520916,16,2025,1,0.47845210846548225
1025120210,10,2025,0,0.0016375974242026376
0625250109,9,2025,0,0.0017891345567298733
0325150208,8,2025,0,0.000704001739488825
0525210112,12,2025,0,0.002694352750917437
0625190104,4,2025,0,0.0007973839037538446
0725110402,2,2025,0,0.2927193417450203
0925120112,12,2025,0,0.6441092749184335
0725230611,11,2025,1,0.7130627712379651
0925230313,13,2025,0,0.4272394664106709
0825220209,9,2025,1,0.5468767941658504
0725360211,11,2025,0,0.320495008963465
0725410206,6,2025,0,0.10383132800054906
0925450410,10,2025,0,0.20878754707639172
0825350802,2,2025,0,0.0035911973046047927
0825140111,11,2025,0,0.10266122388664038
0925130313,13,2025,0,0.07800559335309216
0925210302,2,2025,0,0.015207633058231222
0625340205,5,2025,0,0.004016448065582426
0625370311,11,2025,0,0.020127264875561296
0525250107,7,2025,0,0.03494741173938651
0525320412,12,2025,0,0.02806987894000499
0625420713,13,2025,0,0.01643740219096974
0625220112,12,2025,0,0.0009978158815858078
0625180404,4,2025,0,0.6433366716694757
0525240103,3,2025,1,0.8467499732591713
0525280602,2,2025,1,0.5451205640394331
0525310804,4,2025,0,0.8846823820249156
0625480602,2,2025,0,0.7346113794515774
0525430815,15,2025,1,0.8630792139760266
0625530814,14,2025,1,0.20377017922790158
0925240312,12,2025,0,0.04461017663876606
0825230410,10,2025,0,0.00743599087849251
0625190105,5,2025,0,0.1332921868714073
0625240205,5,2025,0,0.07176988728762264
0725150315,15,2025,0,0.012359317633703185
0125240205,5,2025,0,0.015416165789685311
0625280507,7,2025,1,0.4084410507617754
0625360507,7,2025,1,0.7656639246870047
0525250604,4,2025,0,0.19770511591901674
0625490704,4,2025,0,0.053234092967513594
0525310201,1,2025,0,0.13627776398521757
0425220504,4,2025,0,0.24298121350439453
0625340207,7,2025,1,0.6528409625297353
0425120201,1,2025,0,0.09656059967688507
0625150216,16,2025,0,0.0004326078646517922
0625330214,14,2025,0,0.0007915571610511675
0525120514,14,2025,0,0.01575441904906027
0925110508,8,2025,0,0.0034034652275354393
0825240214,14,2025,0,0.005956689141717377
0625180510,10,2025,0,0.03580693677759061
0825140602,2,2025,0,0.11000971878527432
0325160501,1,2025,0,0.39671025986938635
0325220202,2,2025,1,0.31283229336184626
0125141201,1,2025,0,0.18030082305572961
0125170702,2,2025,1,0.24744690303362593
0825391116,16,2025,0,0.0028658973753180233
0625580905,5,2025,0,0.034889326712731414
0625110502,2,2025,0,0.00095862552811721
1025130617,17,2025,0,0.0031002317208105572
10251C0511,11,2025,0,0.0016578799801068636
0625120710,10,2025,0,0.006355092454497758
0625190904,4,2025,0,0.003965469812190317
0625220703,3,2025,0,0.012125323525259074
0625270506,6,2025,0,0.010422350915358085
0625490713,13,2025,0,0.007939615509082164
0425420907,7,2025,0,0.0011227471763509667
0725220113,13,2025,0,0.0007360427581334489
0625370408,8,2025,0,0.001334143399822338
1025120104,4,2025,0,0.009402167205004162
1025180115,15,2025,0,0.009431716145231358
0425130314,14,2025,0,0.013526442611152475
0425230506,6,2025,0,0.003771439637389822
1025150608,8,2025,0,0.024391255305939705
0325130606,6,2025,0,0.013793377012078877
0625320612,12,2025,0,0.02145794467599165
0525351209,9,2025,0,0.004584544230690305
02251A0812,12,2025,0,0.03427157506926715
0125180601,1,2025,0,0.027162368626379586
0625430814,14,2025,1,0.025749285959272516
0325310804,4,2025,0,0.027548491621627133
0525570606,6,2025,0,0.007768758546038244
0725540301,1,2025,0,0.028212745662142515
0825170215,15,2025,0,0.41517255204854386
0725210206,6,2025,1,0.505479387389174
0925210307,7,2025,1,0.555300943178273
0925230216,16,2025,0,0.0831712512666293
0425150211,11,2025,1,0.6645767251989427
0725320415,15,2025,0,0.49522919872642757
0725540313,13,2025,1,0.28745664217994965
0625110601,1,2025,0,0.046515619024015034
0625190212,12,2025,0,0.013391957744564588
0325210413,13,2025,0,0.0383872233401563
0325250408,8,2025,0,0.003930797247749676
0625180302,2,2025,1,0.0952449585708527
0525130911,11,2025,0,0.008572467694137656
0625320611,11,2025,0,0.014494954954219968
0325220715,15,2025,0,0.019627452733369827
0425271108,8,2025,0,0.03601190725310277
0325331216,16,2025,0,0.011575655228131223
0725120404,4,2025,0,0.004407613488672851
0625380601,1,2025,0,0.01975576351393458
0425110901,1,2025,0,0.009579302258044825
1025241213,13,2025,0,0.004011934934959519
0725180407,7,2025,0,0.025199890954157513
0825130110,10,2025,0,0.0011217689463943296
0325150206,6,2025,0,0.030905499262884797
0525250309,9,2025,0,0.049407541242409626
0725330502,2,2025,0,0.012317278174928606
0725350211,11,2025,0,0.008276873324484194
0725170111,11,2025,1,0.5776761572485858
0825110110,10,2025,1,0.6907426439265907
0925140409,9,2025,0,0.03568091896150824
0825220607,7,2025,0,0.07251944416950074
0825250603,3,2025,0,0.06264921920364344
0725341004,4,2025,0,0.01927172973087247
0925490615,15,2025,0,0.24035811010209449
0325330208,8,2025,0,0.2046423753244065
0725520714,14,2025,0,0.3754345498359242
0725540307,7,2025,0,0.22413109757458535
0325120502,2,2025,0,0.004424933782397635
0825230507,7,2025,0,0.00492961355277555
1025230407,7,2025,0,0.002906953162798504
0625150101,1,2025,0,0.005716149855296403
0525130201,1,2025,1,0.030158990004123604
0625220109,9,2025,0,0.017874977514711027
0725210111,11,2025,0,0.009918988637694033
0425130507,7,2025,0,0.019420519371812456
0425221111,11,2025,0,0.10780916214953319
0825110509,9,2025,1,0.8318018004602665
0925140408,8,2025,0,0.19946260202459368
0925260516,16,2025,0,0.009063543642720476
0125150807,7,2025,0,0.22473882496773334
0125220702,2,2025,0,0.1642294172595772
0125260601,1,2025,0,0.05177378981026473
0725530807,7,2025,0,0.013634761103969708
0525220215,15,2025,0,0.0015566020558009236
0425140301,1,2025,0,0.0006717074149403084
0525270211,11,2025,0,0.0015352568738818053
0725110414,14,2025,0,0.03328810288465063
0825220510,10,2025,0,0.008191053933407254
0625150104,4,2025,0,0.044277416337589415
1025130618,18,2025,1,0.04878412025760599
1025180214,14,2025,0,0.02043904634436872
0725240107,7,2025,0,0.010709944136672702
0625380202,2,2025,0,0.044510290735791186
0425150104,4,2025,0,0.024559043360047304
0925360315,15,2025,0,0.0029466812483425423
0725350512,12,2025,0,0.0037150506049857626
0925440315,15,2025,0,0.011254156955226743
0925470811,11,2025,0,0.010715911156870884
0625110309,9,2025,0,0.003382341281294264
0525230213,13,2025,0,0.0007251850598996715
0325280210,10,2025,0,0.00047454666365333623
0925120509,9,2025,0,0.0010690575373438072
0725210103,3,2025,0,0.013782686911528433
0425160211,11,2025,0,0.0036896204806660493
0625270418,18,2025,0,0.0015163444247659214
0525290206,6,2025,0,0.11492571286114109
0325280706,6,2025,0,0.2566783178511688
0425281215,15,2025,0,0.009613620004209535
0525110313,13,2025,0,0.006028097248972121
0825150314,14,2025,0,0.039292913338265296
0925110215,15,2025,0,0.00590982975567291
0925170112,12,2025,0,0.008894779594613421
0525290103,3,2025,0,0.02668011767576743
0525130303,3,2025,0,0.4800129635365585
0525180103,3,2025,1,0.5128884870390329
0525260203,3,2025,1,0.5401878984865777
05252C0212,12,2025,1,0.7928856138395242
0525361212,12,2025,0,0.12036050779873816
0525431212,12,2025,0,0.11318137533351016
05254B0605,5,2025,1,0.1817683127061053
0525560512,12,2025,0,0.14079391241631747
1025120709,9,2025,0,0.2846849248693828
1025150206,6,2025,0,0.36518417684940074
0325150516,16,2025,0,0.29278025049389594
0225140409,9,2025,0,0.050660795850866906
0725320509,9,2025,1,0.6934397355574196
0725371106,6,2025,1,0.5917072436705353
0425431208,8,2025,1,0.35950859950336583
0825421202,2,2025,1,0.28056363739901957
0725520807,7,2025,0,0.4370665181742215
0625111014,14,2025,0,0.015507873865575448
0625170612,12,2025,0,0.021380037934826103
0525110401,1,2025,0,0.001766130332545754
0925280112,12,2025,0,0.006453958151301496
0925350308,8,2025,1,0.5657866077745023
1025230414,14,2025,1,0.7273024653964593
0125130210,10,2025,1,0.6982227061226481
0125170301,1,2025,1,0.6123700377481865
0125240303,3,2025,1,0.6266882353311325
0925440414,14,2025,1,0.2587129253087305
0725140512,12,2025,0,0.0006858442966391255
0725160201,1,2025,0,0.0014792067263832778
0725140307,7,2025,1,0.5843042200566493
0825180309,9,2025,1,0.48915779125868414
0925160101,1,2025,0,0.4857672988400166
0325150212,12,2025,1,0.7686656052049495
0425140211,11,2025,0,0.2988729065644543
0425180107,7,2025,0,0.4655104443624653
1025270203,3,2025,1,0.7669291023728315
0725341007,7,2025,0,0.04892331085504454
0425420404,4,2025,0,0.1615362567584324
0725520702,2,2025,0,0.23258321638816265
0725560702,2,2025,0,0.14473923277542003
0425120212,12,2025,0,0.001794569445666699
0925130511,11,2025,1,0.16322270117722204
0825290509,9,2025,0,0.07136661528961583
1025130606,6,2025,0,0.03122147709211663
0825210306,6,2025,0,0.1405610740157041
0125120201,1,2025,0,0.11533235010099219
0925410404,4,2025,0,0.004599004459189464
0825150514,14,2025,0,0.003218636474591638
0925130301,1,2025,0,0.0039726231522246224
1025220310,10,2025,0,0.004800043079931182
1025280416,16,2025,0,0.001072544779987631
1025190213,13,2025,0,0.020873105652182148
10251B0709,9,2025,0,0.01064948976134847
0525210504,4,2025,0,0.00801636319062001
0325260404,4,2025,0,0.008902930087757851
0425211101,1,2025,0,0.003927898449753469
0325210204,4,2025,0,0.0017797770871593149
0425320411,11,2025,0,0.0014758706344557455
0625210611,11,2025,0,0.15209469473938597
0625250610,10,2025,0,0.1655740215586455
0425130503,3,2025,0,0.3107374024766477
0425170503,3,2025,0,0.2550404863807903
0225110409,9,2025,0,0.16111734892309998
0225160603,3,2025,0,0.1376320956238883
02251B0409,9,2025,0,0.11965708850302197
0625410401,1,2025,0,0.018651550569440272
0625250603,3,2025,0,0.023231919590914498
0625380401,1,2025,0,0.058152045318538806
0525290511,11,2025,0,0.09653819405125455
0425231207,7,2025,1,0.2026422873266379
0425271212,12,2025,1,0.4572562219255339
0425410912,12,2025,1,0.03327307548351298
0325310902,2,2025,1,0.29619694351024667
0925130510,10,2025,0,0.017463651481767803
0725250406,6,2025,0,0.006095681199764407
0925360110,10,2025,0,0.002899951407540904
1025270214,14,2025,0,0.10184182830050967
0925450407,7,2025,0,0.0015556901148527443
0825140518,18,2025,0,0.228500438122553
0725260403,3,2025,0,0.07885887035356158
0925260211,11,2025,1,0.3314960178646524
0825240202,2,2025,1,0.717295226665701
0325160207,7,2025,0,0.002874267123267991
0425130508,8,2025,0,0.016530940164365945
05252B0104,4,2025,0,0.005683872318721738
0625260514,14,2025,0,0.059180528209383736
0425170710,10,2025,1,0.490034514477991
0525330807,7,2025,1,0.07614589214227438
0125180702,2,2025,1,0.18237289258549058
0125250701,1,2025,1,0.20976015281405777
0625320410,10,2025,0,0.11471764625173012
0625370401,1,2025,0,0.14440249383531564
0525250214,14,2025,0,0.1268563756249973
0425220401,1,2025,0,0.1772440691552213
0425271010,10,2025,0,0.07556864622125271
0625140501,1,2025,0,0.015670536886501652
0625230505,5,2025,0,0.014675355711441093
0425180512,12,2025,0,0.0445555997620866
0225130416,16,2025,0,0.031164925826194952
0125210308,8,2025,0,0.005857431783731192
0525110610,10,2025,0,0.00537721338244518
1025190205,5,2025,0,0.00933172497015122
10251B0609,9,2025,0,0.011081680006730966
0625410705,5,2025,0,0.0017046119806246056
0825110508,8,2025,0,0.002495101736009637
10251C0114,14,2025,0,0.0006181166552224149
0725260504,4,2025,0,0.004037191057373666
0525290412,12,2025,0,0.018015365331315245
0425221114,14,2025,0,0.2137033380509052
0425281211,11,2025,0,0.09028203273160769
0625450715,15,2025,0,0.0018196535057663345
0525160312,12,2025,0,0.047556769593512314
0625240311,11,2025,0,0.017895019692118735
0625320414,14,2025,0,0.08414924951426898
05252A0203,3,2025,0,0.02781266002906308
0225120201,1,2025,0,0.013581426126477811
0225190408,8,2025,0,0.01844422746881061
0125130313,13,2025,0,0.00229513138228104
0625230706,6,2025,0,0.08156533143409025
0625270505,5,2025,0,0.018926833917300982
0325150906,6,2025,0,0.02070596699318264
0525580716,16,2025,0,0.05174623753213278
0725540303,3,2025,0,0.01676711584014245
0625110607,7,2025,0,0.13562012810899174
0625250206,6,2025,0,0.0866755892527032
0725250515,15,2025,0,0.060251664824025566
0525250405,5,2025,0,0.5359188528137095
0525280502,2,2025,0,0.21311696011537118
0225190609,9,2025,0,0.3095300635017868
0125160607,7,2025,1,0.35388570944005054
0125220405,5,2025,0,0.14334386868489268
0625450809,9,2025,1,0.3580112021916185
0325320806,6,2025,1,0.5508128544284536
0825120101,1,2025,1,0.5607508100218781
0925150106,6,2025,0,0.6859265202949667
0425150111,11,2025,1,0.7955675838682076
0725320908,8,2025,0,0.19491370255462612
0525430810,10,2025,0,0.08336180689342022
0325350802,2,2025,0,0.013976891784584786
0625120213,13,2025,0,0.0007889076725657918
0625150208,8,2025,0,0.04723154055450345
1025120704,4,2025,0,0.45361840494524636
1025150709,9,2025,0,0.22913778213095126
10251B0611,11,2025,0,0.2422454488047916
0325140504,4,2025,1,0.35159413821369034
0525250609,9,2025,0,0.057764032054539866
0225110911,11,2025,0,0.04758387161440214
0225170710,10,2025,0,0.0823675322469908
0625460701,1,2025,0,0.03172231233906026
0325310915,15,2025,0,0.010204165461103648
0925140413,13,2025,0,0.22075104373821358
1025221204,4,2025,0,0.05563784976265273
0125110905,5,2025,0,0.504373804421873
0125180808,8,2025,0,0.42349804010471176
0125250814,14,2025,0,0.2440891975483159
0325340314,14,2025,1,0.5677812620622235
0725520915,15,2025,0,0.07207488955553173
1025120702,2,2025,0,0.03602387440490436
10251C0918,18,2025,0,0.030270096471656464
0425140504,4,2025,0,0.028444772392794276
0225170409,9,2025,0,0.3686063006884941
02251A0607,7,2025,0,0.21704725640753972
0125160312,12,2025,0,0.1860494172136246
0125220910,10,2025,0,0.05423048350990917
0425420910,10,2025,0,0.017982317683918315
0325320902,2,2025,0,0.004775136559143467
0425110504,4,2025,0,0.041755928219273646
0825270509,9,2025,0,0.1654910598584048
08252B0513,13,2025,0,0.39663481587287686
0125140603,3,2025,0,0.40250078743539464
0125170407,7,2025,0,0.2518989383186726
0125230413,13,2025,0,0.5285803307602159
0625570806,6,2025,1,0.5521725398229832
0425130501,1,2025,0,0.015927368357402084
0525160307,7,2025,0,0.10869625743270642
0925110314,14,2025,0,0.014014291345739132
1025260312,12,2025,0,0.001104702372412193
0625280608,8,2025,0,0.04564494697644141
0625350908,8,2025,0,0.052416749868639013
0325130906,6,2025,1,0.5286762847664366
0325230910,10,2025,0,0.4586712275379114
0425240801,1,2025,0,0.4920459322292043
0425340907,7,2025,1,0.29807190367791503
0425410908,8,2025,0,0.23143181152185824
0325310905,5,2025,1,0.3470274485837187
0725541003,3,2025,1,0.31082117866427333
0625130308,8,2025,0,0.003514361434317258
1025150202,2,2025,0,0.024258829102628235
1025190603,3,2025,0,0.03367107980015632
10251B0706,6,2025,0,0.10265317858316418
0225130710,10,2025,0,0.0378750528439152
0225180611,11,2025,0,0.054102448425472835
0125120402,2,2025,0,0.09908995085569176
0125230612,12,2025,0,0.05354019254125538
0625450801,1,2025,1,0.00719864452323475
0625260301,1,2025,0,0.06156442886628159
0425170609,9,2025,0,0.01850765988701494
0325280714,14,2025,0,0.06659258363930999
0625420705,5,2025,0,0.09363071159576934
0925120202,2,2025,1,0.2936931223755362
0725231102,2,2025,0,0.027185365075626123
08252C0602,2,2025,0,0.014540009133415308
1025280603,3,2025,0,0.4999451999846369
0725341010,10,2025,0,0.15314616676340176
0825310603,3,2025,0,0.042075135472980314
0625220501,1,2025,0,0.02297985298143334
0725220410,10,2025,0,0.0072951370260644546
0325120316,16,2025,0,0.05569082810055331
0325230213,13,2025,0,0.09348321645570695
0425280215,15,2025,0,0.04182395178057631
0625410405,5,2025,0,0.07360922941861332
0125260401,1,2025,0,0.01597493934508525
0625330513,13,2025,0,0.06456952726240686
0425150516,16,2025,0,0.16543567496469178
0525310404,4,2025,0,0.44035796607072947
0325240213,13,2025,0,0.6702970601485007
0425210408,8,2025,0,0.553343040256231
0425251208,8,2025,0,0.4116850768410079
0425270314,14,2025,0,0.024948761187512266
1025110607,7,2025,0,0.002461519279307563
0325120307,7,2025,0,0.01658560765239401
0825240405,5,2025,0,0.010033910366604087
0425160308,8,2025,0,0.005508702591294076
0925360406,6,2025,0,0.0036679360543191695
0725210113,13,2025,0,0.0010321820966439333
0725310210,10,2025,0,0.0007504337694092754
0725440314,14,2025,0,0.0006697194850941367
0625260509,9,2025,0,0.014639487069216094
0425120510,10,2025,0,0.035213310072737994
05252A0514,14,2025,0,0.03939595159045906
0125160307,7,2025,0,0.08628786332861092
0425330609,9,2025,1,0.07913357531013705
0625440718,18,2025,0,0.06425265524180786
0425410701,1,2025,0,0.019752497423978287
0425430611,11,2025,1,0.15388660707431917
0525570712,12,2025,0,0.17747569828315732
0725130106,6,2025,0,0.26688307613735057
10251A0104,4,2025,1,0.8716150536536236
0925150611,11,2025,0,0.11196071159782492
0525210606,6,2025,0,0.05799597582185866
08252A0701,1,2025,0,0.2187994946035793
1025250813,13,2025,0,0.16550126540845983
0925460603,3,2025,0,0.4565476800070425
0825330903,3,2025,1,0.7203918036086628
08253B0608,8,2025,1,0.7105020446993245
0925580810,10,2025,1,0.46659558413703034
0625330509,9,2025,0,0.0030087883273194325
0525230304,4,2025,0,0.0015787899730584426
0125160407,7,2025,0,0.007127305970607625
0125241201,1,2025,0,0.003259983401466574
0625180508,8,2025,0,0.0007259662613360888
0525160208,8,2025,0,0.0017539229068666907
0525280303,3,2025,0,0.001168304324671624
0425250404,4,2025,0,0.002894320283870465
0425340206,6,2025,0,0.0016913182363512218
0825170905,5,2025,1,0.9240377628362075
0625271104,4,2025,1,0.9071210225477253
05252A1103,3,2025,0,0.38572961103237774
0925441105,5,2025,0,0.2299600400204047
0825371118,18,2025,1,0.2997568976823161
0825441101,1,2025,1,0.3930402293846201
0625360502,2,2025,0,0.004089148035312448
0425180606,6,2025,0,0.00043597828153743665
0725130506,6,2025,0,0.04203997973749251
0525250404,4,2025,1,0.3372379526455722
0825270414,14,2025,0,0.15409550848190978
0925310612,12,2025,0,0.10167927063364604
02251B0514,14,2025,1,0.31530126584164864
0125130409,9,2025,0,0.012590675967325812
0625150703,3,2025,0,0.0399072580505806
0525130913,13,2025,0,0.008615053151714642
10251C0917,17,2025,0,0.013666221885673605
0325280901,1,2025,0,0.04826542209587604
0425241203,3,2025,0,0.042533907783059564
0425420315,15,2025,1,0.009475973125604832
0325310716,16,2025,0,0.03718756474591294
0725551217,17,2025,0,0.0072370928013714645
10251A0603,3,2025,0,0.27827901831825164
0925150313,13,2025,0,0.006566960160248882
0925320305,5,2025,0,0.08255487253164537
0925360105,5,2025,0,0.2168423244257249
0125120309,9,2025,0,0.11758218971942143
0125180410,10,2025,0,0.33983714579250596
0125240609,9,2025,0,0.20125525137287384
0125260514,14,2025,0,0.021979089158902714
1025110307,7,2025,0,0.0013847830900557856
0525110113,13,2025,0,0.08802004147246095
0625270302,2,2025,1,0.6288353991099458
0625360803,3,2025,0,0.04635624171080663
0325260702,2,2025,1,0.28112083438439683
0625431010,10,2025,0,0.13184512376842453
0525521216,16,2025,0,0.024803645025568827
0725240402,2,2025,0,0.0273704761837878
0825280313,13,2025,0,0.04831164355976313
0725371111,11,2025,0,0.010263688725917071
0625310410,10,2025,0,0.00653890088164338
0425310405,5,2025,0,0.06251308556583723
0925450703,3,2025,0,0.0016891901856618545
0725250109,9,2025,0,0.0021202967689550197
1025130108,8,2025,0,0.04133400149011864
10251C0113,13,2025,0,0.003148781480220168
0425150609,9,2025,0,0.4789369782561821
0325240312,12,2025,0,0.11199916081852829
0325270710,10,2025,0,0.12160845795627194
0425281214,14,2025,0,0.006610485976250336
1025180204,4,2025,0,0.008252690512632823
0325130610,10,2025,0,0.03609946251066341
0525210511,11,2025,0,0.0031720434230326534
0225190101,1,2025,0,0.004711435641353855
02251C0612,12,2025,0,0.002214673604637641
0725140105,5,2025,0,0.003405237663782753
1025221201,1,2025,0,0.0021722828357179395
1025230613,13,2025,0,0.004261637361895335
0725370411,11,2025,0,0.001812281717244969
0325210213,13,2025,0,0.0015288616505894147
0725210202,2,2025,0,0.0008090409616460495
0325210211,11,2025,0,0.0028131771667844214
0425310603,3,2025,0,0.0006094942572705037
0625180511,11,2025,0,0.005055348496115099
0825140603,3,2025,0,0.0024772217996011175
0325210306,6,2025,0,0.013737180775324827
0425240906,6,2025,0,0.0039169956503502116
1025130605,5,2025,0,0.02321406813453194
10251C0905,5,2025,0,0.005133569922937999
0425180109,9,2025,0,0.021197063863052736
0125120203,3,2025,0,0.06785497851871829
0425261214,14,2025,0,0.0015255163964110726
0625150304,4,2025,0,0.004824367636693977
0325140602,2,2025,0,0.0045690063217515235
0525270202,2,2025,0,0.011675415151625533
0425220515,15,2025,1,0.014644425632395102
0325240603,3,2025,0,0.005308279323846997
0425210909,9,2025,0,0.0011324987584322393
0725160612,12,2025,0,0.0011662163672236092
0825120202,2,2025,0,0.000738122636257632
0625170516,16,2025,0,0.34338795483849294
0625260503,3,2025,0,0.06487820089252518
0625340502,2,2025,0,0.10633862247261787
0425180513,13,2025,0,0.23497415688023104
0225130713,13,2025,0,0.1662729475752371
0225150110,10,2025,0,0.2753243827391561
0125140209,9,2025,0,0.1466242987531412
0125260511,11,2025,0,0.0013562892956703186
0825130204,4,2025,0,0.042619760180035736
0825180203,3,2025,0,0.03176200997848547
0625350612,12,2025,0,0.07223380756072094
0825240205,5,2025,0,0.052150434819168964
0525290316,16,2025,0,0.049591126368863384
0225130305,5,2025,0,0.027732844607228177
0225170611,11,2025,0,0.05406414993644333
0325360411,11,2025,0,0.026148005525069396
0625160203,3,2025,0,0.39776558373057447
0825110408,8,2025,0,0.3890694186728098
10251A0101,1,2025,0,0.36085515379883765
0525470813,13,2025,0,0.4343517885154073
05254B0610,10,2025,0,0.14807392869403718
0525560509,9,2025,0,0.1193655990296235
0725530804,4,2025,0,0.398732161991872
1025160314,14,2025,0,0.012203125791970087
0625310315,15,2025,0,0.005695424597733975
0525270314,14,2025,0,0.029710830695497913
0425280509,9,2025,0,0.008436556973895233
0725240408,8,2025,0,0.1290889559044558
0625420212,12,2025,0,0.035690850211640944
0625260112,12,2025,0,0.0014269340172551146
0425170204,4,2025,0,0.002192590438282591
05252B0214,14,2025,0,0.000776266271659938
0725240418,18,2025,0,0.4759523079054782
0625360106,6,2025,1,0.8524824260507518
0825230607,7,2025,0,0.09409172388142814
0425250509,9,2025,0,0.19157728260023765
0625480811,11,2025,0,0.07504188781607296
1025180512,12,2025,0,0.01682895527224865
10251B0618,18,2025,0,0.017325177990132782
0725110501,1,2025,0,0.056089077751021
1025120610,10,2025,0,0.008614097829855128
0925260208,8,2025,0,0.004856337140040733
