race_id,umaban,year,is_top3,p_v19_no_sib
0225120103,3,2025,0,0.2348416367895238
0225150102,2,2025,1,0.2003110041514983
0225190110,10,2025,0,0.19708512851817805
0125110703,3,2025,0,0.054369780633222536
0525170313,13,2025,0,0.08027319348031373
0725230201,1,2025,0,0.12872645221499351
0325260401,1,2025,0,0.09116857046039073
0425211202,2,2025,0,0.07535424378173992
0425281209,9,2025,1,0.12927123411448366
0625421216,16,2025,1,0.026297528756640553
0325351203,3,2025,1,0.05873887332950533
0725531206,6,2025,0,0.03528437720396695
0725140511,11,2025,0,0.007938858122147823
0725240208,8,2025,0,0.028502492646015176
0725250413,13,2025,0,0.1424773949483396
0925280309,9,2025,0,0.02150386408435936
0825260214,14,2025,1,0.05194071749826662
0425170608,8,2025,0,0.2486261995270025
0925340214,14,2025,0,0.07118157282638651
02251A0412,12,2025,0,0.0807308287045954
0125120310,10,2025,0,0.10592265639758082
0725370312,12,2025,0,0.053665655339640614
0725430304,4,2025,0,0.008029525616696894
0425240512,12,2025,0,0.000508467489415428
0325120504,4,2025,0,0.05369379809401672
0525240405,5,2025,0,0.024457938961210433
0525330304,4,2025,0,0.22111833690944727
0425210907,7,2025,0,0.17350162493219182
0425271013,13,2025,0,0.0047410904508686956
0625440716,16,2025,0,0.026885168634146746
0525490409,9,2025,0,0.03853661122938987
0325350413,13,2025,0,0.0034230941530622207
0625160207,7,2025,0,0.0023072540492548965
0525140205,5,2025,0,0.0012670680802409759
05252C0316,16,2025,0,0.001023592886006481
0325110608,8,2025,0,0.0033711150165865946
0625230607,7,2025,0,0.0012414650003557052
0525310301,1,2025,0,0.0009542393796638793
0425220404,4,2025,0,0.00024496320211557336
0525170414,14,2025,0,0.002477715978194258
0225150602,2,2025,0,0.0035549450416959487
0225170406,6,2025,0,0.0028273643936657794
0825120302,2,2025,0,0.011001163492574958
0925260215,15,2025,0,0.0016566378337578378
08252B0402,2,2025,1,0.00534383362772215
1025260806,6,2025,0,0.016026775022044856
0725361206,6,2025,0,0.0044436344275819535
0725140209,9,2025,0,0.1243456785011986
0925140514,14,2025,0,0.11874812726591599
0925230503,3,2025,0,0.15098880046267013
0225110412,12,2025,0,0.07792013090457575
0225150411,11,2025,0,0.003045181989589458
0125210406,6,2025,0,0.025274469702105572
0725240201,1,2025,0,0.013377355677688746
0925230308,8,2025,0,0.02937156176998508
0925250304,4,2025,0,0.03928777486798129
0225130409,9,2025,0,0.04673324966084158
0225150604,4,2025,0,0.058485316585842814
0125140406,6,2025,0,0.00041112392158557397
0525160503,3,2025,0,0.007706148875442624
0325140613,13,2025,0,0.01068172682424391
0525250402,2,2025,0,0.037416337432034076
0325220207,7,2025,0,0.01272481852939532
0125160610,10,2025,0,0.0631162837343574
0325350411,11,2025,0,0.05337203502360817
0625310313,13,2025,0,0.3751738870827895
0525210207,7,2025,1,0.3214378020512641
10251B0215,15,2025,0,0.017599008196791454
0425120513,13,2025,0,0.012513476553160534
05252A0513,13,2025,0,0.0007512582879005909
0325210216,16,2025,0,0.2221408298523303
0325280711,11,2025,0,0.06869897911204492
0725190211,11,2025,1,0.720749995910495
0825160316,16,2025,0,0.7464582157345327
0725220306,6,2025,0,0.5818323143520145
0525210205,5,2025,1,0.6040202850252355
08252A0107,7,2025,1,0.8210991552143859
1025271205,5,2025,1,0.5280292317564527
0725371001,1,2025,1,0.5868696075506504
0925431009,9,2025,1,0.5323732227885527
0825350908,8,2025,1,0.4432744670515628
05254B1212,12,2025,1,0.4497564053008995
0725551001,1,2025,0,0.21850255549047953
0825160208,8,2025,0,0.0016154344049974032
0925110307,7,2025,0,0.0004346288542565553
0825160601,1,2025,0,0.24753750654311532
0925150211,11,2025,0,0.6178723402451515
0925220215,15,2025,1,0.6207401163052026
0925260511,11,2025,0,0.03533860176797882
0825370311,11,2025,0,0.14352896557889683
0325330201,1,2025,0,0.2521825836470708
0725520707,7,2025,0,0.5803278059429104
0925550803,3,2025,0,0.25546874288279464
1025130611,11,2025,0,0.4809708289307178
0925150413,13,2025,0,0.09117703601585501
0825220102,2,2025,1,0.4760186582279555
0425160205,5,2025,0,0.6817694278327431
0925340101,1,2025,0,0.6191666807921775
0725320410,10,2025,0,0.1545775881309956
08252A0605,5,2025,0,0.013428258647821297
0225110711,11,2025,0,0.013015984097819453
0125260805,5,2025,0,0.004425455643618861
0825150309,9,2025,1,0.47888668499113307
0925130112,12,2025,0,0.38323005939123483
0925170102,2,2025,0,0.29540153128691476
0325120104,4,2025,0,0.6180548596627926
0425430406,6,2025,0,0.0722921232459414
0825410704,4,2025,0,0.022697301005676983
0825450714,14,2025,0,0.030504180857298762
1025140501,1,2025,1,0.36891000489015247
1025180207,7,2025,1,0.6554976029582972
0825290312,12,2025,0,0.6689812491649969
0925310302,2,2025,0,0.6588854537943624
1025230313,13,2025,1,0.7469761400005853
0725320507,7,2025,1,0.5326636769609437
0825421204,4,2025,1,0.15317551173149047
0825460906,6,2025,0,0.1324867785951416
0725140303,3,2025,1,0.3159745443744259
0725341005,5,2025,0,0.002138791056167032
0925441208,8,2025,1,0.07564937845497119
0825351211,11,2025,0,0.061058556381190815
0725530203,3,2025,1,0.36059488798075284
0825120210,10,2025,0,0.09254510036192541
0825140110,10,2025,1,0.2770300344629241
0725230203,3,2025,0,0.2911996950986041
0925210301,1,2025,0,0.08244491930617813
0725150409,9,2025,1,0.10995394651019111
1025110310,10,2025,0,0.21713333379238137
0825150106,6,2025,0,0.06162016415061195
0225110305,5,2025,0,0.3095110214288738
0225140306,6,2025,0,0.36523620171051085
0125160210,10,2025,0,0.23820624789345535
0125261201,1,2025,0,0.0006037917023507722
0825130512,12,2025,0,0.018357503662198384
0325110203,3,2025,0,0.15174336603509522
0225120116,16,2025,0,0.0654491496368329
0225140207,7,2025,0,0.06210891238678243
0125230402,2,2025,0,0.10691694104344382
0125260415,15,2025,0,0.014104638732884407
0825130409,9,2025,1,0.23804274070197592
0725110111,11,2025,0,0.1892178098140881
0925160207,7,2025,0,0.30410218755011775
0725260301,1,2025,0,0.44775967976050596
0825250208,8,2025,0,0.36116294821885175
0225150207,7,2025,0,0.3417934661234204
02251B0302,2,2025,0,0.12734845327606018
0925450415,15,2025,0,0.02428722563433301
0525330112,12,2025,0,0.0008357008602242818
0325260604,4,2025,0,0.000387311381957242
0625141112,12,2025,1,0.7188899654839486
0925261102,2,2025,0,0.540510735368439
05252A1118,18,2025,0,0.24088271215326476
0625411111,11,2025,0,0.7805629358311705
0825371110,10,2025,1,0.18734356311990658
0825441106,6,2025,0,0.23866784195089524
0625171212,12,2025,0,0.16763374637707235
0525150611,11,2025,0,0.08461392688529028
0225130716,16,2025,0,0.07462915922104381
0225190114,14,2025,0,0.016416508491534545
0725110514,14,2025,0,0.2032799339173707
10251C0507,7,2025,1,0.7280032403387476
0325130905,5,2025,1,0.6106597838107072
0825270910,10,2025,1,0.2954413300015908
1025230902,2,2025,1,0.4937765202894678
0725440904,4,2025,1,0.8930888090838388
0925571201,1,2025,1,0.8073379863042628
0925130116,16,2025,0,0.03792281621531925
1025220203,3,2025,0,0.3664957858708704
0725311108,8,2025,0,0.18355080755637737
0725360903,3,2025,0,0.10575416346889409
0725440315,15,2025,0,0.038190674724445955
0625270305,5,2025,0,0.0033501013743530254
0725150211,11,2025,0,0.1274232952015032
0925140202,2,2025,0,0.016846988011248773
0925180204,4,2025,0,0.2890665482717232
0625360305,5,2025,0,0.021965646649213872
0725351113,13,2025,0,0.01963058786442453
0925280614,14,2025,1,0.733722235346386
0725220411,11,2025,0,0.025005932681139514
0325120308,8,2025,0,0.12858096011543602
0325150316,16,2025,0,0.12908745831099416
0225120405,5,2025,0,0.003622304837792388
0825140516,16,2025,0,0.062198970381847525
0925330610,10,2025,0,0.03648237299302861
1025240408,8,2025,0,0.0413514056713078
0725120602,2,2025,0,0.03278126271338611
0925150401,1,2025,1,0.13341110105478607
0925230408,8,2025,1,0.3613454185435522
0925310301,1,2025,0,0.3740536282445603
1025250607,7,2025,1,0.1615265888948974
0125150302,2,2025,0,0.04513079435041672
0725131210,10,2025,1,0.321355234057622
0825110908,8,2025,1,0.5756306608332613
10251A0207,7,2025,0,0.01431788746353655
0925160307,7,2025,0,0.009671653632170376
0325140606,6,2025,0,0.0012633910117347553
1025230305,5,2025,0,0.03546348700110124
1025280202,2,2025,0,0.015843640558119314
0925430416,16,2025,0,0.0020147030210332074
0925140503,3,2025,0,0.03530990663715355
0925220515,15,2025,0,0.032726524927624165
0825240303,3,2025,0,0.09479618439646578
1025210402,2,2025,0,0.0006455542954367145
0625210502,2,2025,0,0.018349565318750944
0525230410,10,2025,0,0.023412802463791748
0525360408,8,2025,0,0.026170280134823306
0325280603,3,2025,0,0.011275563013673424
0725231108,8,2025,0,0.15845716474411792
08252B1103,3,2025,0,0.12042122956227691
0225161214,14,2025,1,0.29666897506451084
0225191009,9,2025,0,0.28432008415061555
0625481014,14,2025,0,0.13557896118035576
0925570816,16,2025,0,0.07803000320807153
0725370516,16,2025,0,0.005270471478571035
0625320516,16,2025,0,0.040392014739683985
0525220405,5,2025,0,0.39195433777680905
0425140302,2,2025,0,0.019703262555875924
0125150615,15,2025,1,0.3010472171644385
0125240402,2,2025,1,0.43299890309819417
0325330815,15,2025,0,0.06896268224531202
0625570707,7,2025,0,0.049826591596319525
0525140506,6,2025,0,0.0035556551048194322
0625310115,15,2025,0,0.014048256216155276
0125260405,5,2025,0,0.0013756975725298924
0925150509,9,2025,1,0.6009164562173811
0925230508,8,2025,1,0.821975709739313
0825270909,9,2025,0,0.06337773195684274
1025230903,3,2025,0,0.021191180555054617
0425410708,8,2025,0,0.34506545344360595
0325310608,8,2025,1,0.2534388728545036
0825470717,17,2025,0,0.10741502968646055
0925220105,5,2025,0,0.06523471246893514
0925270109,9,2025,0,0.10196236066467369
0825250405,5,2025,0,0.4345952254394592
0425170709,9,2025,0,0.14646983859327467
0125120103,3,2025,1,0.16972980348823638
0125170805,5,2025,0,0.009212556836297755
0125240806,6,2025,0,0.0026138250668740967
0325360203,3,2025,0,0.020101700285694406
0725530615,15,2025,0,0.1226633590354955
0825140113,13,2025,1,0.7522357320742461
0925120413,13,2025,0,0.03614810668762915
0925330715,15,2025,0,0.13213050983332214
0725331008,8,2025,1,0.11916282633416099
0725421210,10,2025,0,0.13841802335012354
0925451215,15,2025,1,0.27125693358955166
0825310606,6,2025,0,0.18217207529871401
0825480403,3,2025,1,0.1964945333667593
0725550706,6,2025,0,0.328789779856202
0925580712,12,2025,0,0.3733673195456677
1025140204,4,2025,0,0.040185420672828286
0825110513,13,2025,0,0.005409702253179811
0825170209,9,2025,0,0.002212772052380405
0925160113,13,2025,0,0.0027871040273609736
0925240101,1,2025,0,0.0019597019965427874
0925350314,14,2025,0,0.0022536068786211975
0625320508,8,2025,0,0.11494774450762008
0625380305,5,2025,1,0.7711644203804399
0125150404,4,2025,1,0.694285156873437
05254B0709,9,2025,0,0.33822210769377653
0925120504,4,2025,0,0.23443460055031087
0925220516,16,2025,0,0.2731891530503458
0225130712,12,2025,1,0.5742505331335589
0225190303,3,2025,1,0.7109740668368236
0125140316,16,2025,1,0.6498365960530506
0725140508,8,2025,1,0.10035891353913465
0725230412,12,2025,0,0.005155410505641106
0625360316,16,2025,0,0.2906026581957181
0225140607,7,2025,1,0.3789013830158912
0225170607,7,2025,0,0.658869595540381
0225190402,2,2025,0,0.34335384126534635
0125240308,8,2025,0,0.19984922694546944
0125250301,1,2025,0,0.14468424935171187
0625370305,5,2025,0,0.1260388024077847
0525260213,13,2025,0,0.3592260652146327
05252C0215,15,2025,1,0.7583352136933917
0125120303,3,2025,1,0.7816207791973746
0125170801,1,2025,0,0.3327945636069349
05254B0606,6,2025,0,0.14478355826143602
0525561206,6,2025,0,0.006795182657897718
0325240715,15,2025,0,0.3420302883159711
0425221002,2,2025,0,0.47733370347601783
0425271005,5,2025,1,0.7368095915608689
0625440603,3,2025,0,0.46011545729937087
0925130110,10,2025,0,0.2777169722383304
0925210313,13,2025,0,0.23341663593777065
0325130113,13,2025,1,0.747561252741705
0425130304,4,2025,0,0.6007138850780707
08252C0101,1,2025,1,0.3895928133397584
0225130201,1,2025,1,0.6952757889210718
0225180712,12,2025,0,0.12875558017524474
0725150115,15,2025,0,0.37422575653963247
0825140201,1,2025,0,0.25463184731825556
1025250811,11,2025,0,0.0007290934048784331
0325140316,16,2025,0,0.05338840634872831
0425160106,6,2025,1,0.022796620750071866
1025140111,11,2025,0,0.001931272178718862
0725210409,9,2025,0,0.001917359064189745
0925240311,11,2025,0,0.0005248767208502113
0825180606,6,2025,1,0.7683912987385538
1025241211,11,2025,1,0.5923431415394886
1025271211,11,2025,1,0.8453877069735153
0525520704,4,2025,0,0.20615391732213784
0525160513,13,2025,0,0.08332848609285037
0925160502,2,2025,0,0.4283024104711729
0625320503,3,2025,1,0.4390913144917049
0625350506,6,2025,1,0.8330732600001104
0325210707,7,2025,0,0.6728371091638508
0325270902,2,2025,1,0.585365041838731
0525480801,1,2025,1,0.33309576883364345
0525541202,2,2025,1,0.36048311276301626
0625520704,4,2025,0,0.3211199228785621
0825160613,13,2025,1,0.8861360085171957
0825260702,2,2025,1,0.7994826080479016
02251A0903,3,2025,1,0.6808887843658421
0925441107,7,2025,0,0.011757415080970552
0825411008,8,2025,1,0.5674441530665887
0625190106,6,2025,0,0.0007082447691503072
0325140105,5,2025,0,0.006901640935819775
0525270103,3,2025,0,0.002982913857363935
0425210504,4,2025,0,0.0023398944906747065
0525310310,10,2025,0,0.5848676529809309
0325230211,11,2025,1,0.6065390337241728
0425240903,3,2025,0,0.12961047937794562
0625120206,6,2025,0,0.005862536843144583
0725160211,11,2025,0,0.0008538237060082184
0725330302,2,2025,0,0.06653220958093818
0925430404,4,2025,0,0.027646542535406153
0725510713,13,2025,0,0.020250363254711398
1025120602,2,2025,0,0.1473050927304617
0825160501,1,2025,1,0.13505854332643205
0925160510,10,2025,0,0.135501747469693
0825270405,5,2025,0,0.12067345635310754
1025220311,11,2025,0,0.2111363138740573
0925410311,11,2025,0,0.09302733473630238
0725540702,2,2025,0,0.0014055139642323656
0725160506,6,2025,1,0.2606830618489411
0925150512,12,2025,0,0.2559080588051344
0925260415,15,2025,1,0.4605089671110983
0125220913,13,2025,0,0.07929754459972098
0725510815,15,2025,0,0.16558445804520133
0725550809,9,2025,0,0.20041266691373086
0725130109,9,2025,0,0.20822324976796475
0725210402,2,2025,0,0.7520986298204996
0725250402,2,2025,1,0.8641017223105932
0925250505,5,2025,0,0.18643052283481182
0725311010,10,2025,1,0.13123839584490288
0725360812,12,2025,0,0.015230068453181556
0725421003,3,2025,0,0.0020691778704322954
0625180414,14,2025,0,0.0031236523848965627
0325150403,3,2025,0,0.0012642213392167348
0325210304,4,2025,0,0.0017006643303452125
0425270306,6,2025,0,0.0003284492999911494
0625180412,12,2025,0,0.02093256403270499
0825140206,6,2025,0,0.01316381181656205
0925250106,6,2025,0,0.00500496969036615
0925330103,3,2025,0,0.0010094822880808189
0925240115,15,2025,0,0.0025198705337254788
0425150208,8,2025,0,0.007419817628089378
0925310109,9,2025,0,0.031799163824784385
0725360512,12,2025,0,0.0026633934340447663
0525110111,11,2025,0,0.057772842733596806
0525280413,13,2025,0,0.03420075750737352
05252B0509,9,2025,1,0.04194162570526278
0525360407,7,2025,0,0.08771995903290561
0425280204,4,2025,0,0.007123530921654492
0725170302,2,2025,0,0.0885937921514285
0825130309,9,2025,0,0.06435945529593318
0925120213,13,2025,0,0.07535838554266236
1025220402,2,2025,0,0.09579780970366253
0725380902,2,2025,0,0.003984549886528528
0825130414,14,2025,1,0.5988111897038757
0825170106,6,2025,0,0.10140406292977311
0825250108,8,2025,0,0.24889628655252524
08252A0115,15,2025,0,0.30253321106305214
0225160202,2,2025,0,0.14174945446211468
0725151111,11,2025,0,0.00420928365621819
0825150904,4,2025,0,0.3292353304308784
0725240903,3,2025,0,0.3774699639166337
0925250604,4,2025,0,0.14229890780875515
0125251203,3,2025,1,0.22203596676634677
0825311207,7,2025,0,0.3341203079221776
08253A0803,3,2025,0,0.12421411425840932
0925510813,13,2025,1,0.03570696295189149
0725160511,11,2025,0,0.05596936886184514
0825140613,13,2025,1,0.38934594571826014
0925130604,4,2025,1,0.5549120967631742
0925170503,3,2025,0,0.5419448776954874
0925240412,12,2025,1,0.5273697994255998
0525220410,10,2025,0,0.4618308410235879
05252B0204,4,2025,1,0.2782984656475258
0125170704,4,2025,0,0.10339789595129671
0525440811,11,2025,0,0.11017196057330228
0425440703,3,2025,0,0.030150481007397572
0725521202,2,2025,0,0.10805134864126065
0725550615,15,2025,0,0.23043778784773014
0725120407,7,2025,0,0.2741681263394911
0725210605,5,2025,0,0.38749660749626436
0925260504,4,2025,1,0.48837180457264184
0825240507,7,2025,0,0.5811298873898921
0725351003,3,2025,1,0.6050983428927367
0525540707,7,2025,1,0.5634306758278991
0825120506,6,2025,0,0.013568553556370405
0825180512,12,2025,0,0.010945461867991085
0825260402,2,2025,0,0.019022775889269962
1025230314,14,2025,0,0.013218385291340283
0725180305,5,2025,0,0.013051377580707617
0825220105,5,2025,1,0.30255772058336017
0825260111,11,2025,1,0.3930741654179601
08252C0116,16,2025,0,0.6095661390092542
0725310502,2,2025,0,0.005783402567941208
0125260312,12,2025,0,0.0032552175503967047
0925170205,5,2025,1,0.7575787619660949
0925250511,11,2025,0,0.4950485151565434
1025250804,4,2025,1,0.32860952442201985
0925460605,5,2025,1,0.814079629727921
0825370601,1,2025,1,0.7385791430394231
0825430702,2,2025,1,0.8256525525443761
0725530309,9,2025,1,0.8231126579350984
0725240309,9,2025,0,0.0059214293734490804
1025220403,3,2025,0,0.008897689394105589
0925420315,15,2025,0,0.0013580206905738107
1025180101,1,2025,1,0.21986567406007365
0725210116,16,2025,0,0.3516682126966146
0325160116,16,2025,0,0.0011408271791858722
0325240313,13,2025,0,0.003463374636865863
0425241104,4,2025,0,0.0004140137787769225
0925230106,6,2025,0,0.29012843366712715
0925350211,11,2025,0,0.01313190625675046
1025270314,14,2025,1,0.4545668676496225
0625421102,2,2025,0,0.038809398031466255
0925480714,14,2025,1,0.10070825911594479
0425410905,5,2025,1,0.20688355685757648
0525120410,10,2025,0,0.04486149757947689
1025190103,3,2025,0,0.14597589849527337
0625380108,8,2025,0,0.1981607108495892
0425320404,4,2025,0,0.027580860754666908
0525150205,5,2025,1,0.7940349749622064
0625280314,14,2025,1,0.9796232897882812
0525280609,9,2025,1,0.8304500557484441
1025130102,2,2025,0,0.0383073905295009
0925110207,7,2025,0,0.006227711963026285
0425150212,12,2025,0,0.039645468997264226
1025230401,1,2025,0,0.06810805987550929
0725331205,5,2025,0,0.029306511743155024
0725410408,8,2025,0,0.003560865041880199
0925210203,3,2025,0,0.09386529321051007
0925350412,12,2025,1,0.07228816298622824
1025280309,9,2025,0,0.007565307195006275
0725410207,7,2025,0,0.08248473944408098
0925450806,6,2025,0,0.01126948135226275
0825140507,7,2025,0,0.45848246914395624
1025190608,8,2025,1,0.7564852687039664
0525221111,11,2025,0,0.017237561957596015
0925170515,15,2025,0,0.2472135791904798
0825210614,14,2025,1,0.3902123244753911
05252B0207,7,2025,0,0.5626223400630228
0225190601,1,2025,0,0.13856601202669983
0125150612,12,2025,0,0.18393595460347759
08253B0703,3,2025,0,0.028702596936809228
0725150308,8,2025,0,0.021002692052483996
0725190614,14,2025,0,0.0063391686610611295
0825140611,11,2025,0,0.03019930154789559
0825170512,12,2025,0,0.02707825222750784
0925240406,6,2025,0,0.019201713867652716
0925270407,7,2025,0,0.032026239855629905
08252C0501,1,2025,0,0.04792085030172184
0925340411,11,2025,0,0.027461979050715877
1025240409,9,2025,0,0.03952113379338465
0725311102,2,2025,0,0.08008593856787323
0725370315,15,2025,0,0.00771063915779009
1025110304,4,2025,0,0.464860816462689
1025250312,12,2025,0,0.08813007977364543
0725410715,15,2025,0,0.020908331134126493
0625140509,9,2025,0,0.012563756847863341
0625270203,3,2025,0,0.0023147693633927954
0525220509,9,2025,0,0.015487627714472336
0525280408,8,2025,0,0.028702685753967585
0525320315,15,2025,0,0.013854895442167609
0325230803,3,2025,0,0.026317601788863554
0425260503,3,2025,0,0.00809931132946347
0625330602,2,2025,0,0.009581689095301438
0525350707,7,2025,0,0.01399839723379141
0625430313,13,2025,0,0.004615165214791956
0725160102,2,2025,0,0.026109004565011525
0825120207,7,2025,0,0.058881269752476394
0825210109,9,2025,0,0.016226913334982208
0825260201,1,2025,0,0.042809486728548465
08252B0314,14,2025,0,0.02031985828956763
0725320209,9,2025,0,0.10609131069524076
0725530806,6,2025,0,0.026856730265587745
0825150505,5,2025,1,0.6896189302416187
0925150608,8,2025,0,0.08770401988242084
0825240509,9,2025,0,0.03900425458470642
0525270703,3,2025,0,0.21865795865697837
08252C0607,7,2025,0,0.15546849293355786
0725331010,10,2025,0,0.11973996561736878
0925490705,5,2025,1,0.03835513767898073
0625210909,9,2025,0,0.15605886656219492
0625280602,2,2025,1,0.11913914591328975
0625330907,7,2025,0,0.12181884374855642
0525250601,1,2025,1,0.29998269521180027
0225170705,5,2025,0,0.26416287902761115
02251C0801,1,2025,0,0.3276292334614512
0125250903,3,2025,0,0.12822904911905292
0625490608,8,2025,0,0.5566609326478646
0525450709,9,2025,0,0.013978418020282584
0425440914,14,2025,0,0.20028943189852927
0625570713,13,2025,0,0.10045426260482374
0725110415,15,2025,0,0.1945056340167021
0725170212,12,2025,0,0.32796387060482307
0825110409,9,2025,1,0.525330948213113
0825160103,3,2025,1,0.3054190075487068
0925130403,3,2025,0,0.03574270262400042
0825280502,2,2025,0,0.25281701950100127
0725180604,4,2025,0,0.019865225335881764
1025180113,13,2025,0,0.06162243437996819
0825210304,4,2025,0,0.2312295771914645
0825280316,16,2025,0,0.21465488457506443
0925310315,15,2025,1,0.08286624238675733
1025220217,17,2025,1,0.47449666580565697
0725381218,18,2025,0,0.14090329761659875
1025110101,1,2025,0,0.18726173173414165
1025170114,14,2025,0,0.09508903688806025
0625360302,2,2025,0,0.19893467859560238
0525260209,9,2025,0,0.025221020709423378
0925120206,6,2025,0,0.0038422828527564287
0325140612,12,2025,0,0.0009022737915942992
0925320714,14,2025,0,0.004607036396886798
0825170407,7,2025,0,0.03298001926312108
0925160314,14,2025,0,0.0014642772209420927
0625170204,4,2025,0,0.002027461676985671
0525160211,11,2025,0,0.0020858223389802564
0925131111,11,2025,0,0.0636252199866438
0925261114,14,2025,0,0.015127557032911453
08252B1109,9,2025,0,0.186613969841457
0925361113,13,2025,0,0.07176432814720562
0925441103,3,2025,0,0.00430416934673339
0825351113,13,2025,0,0.04359387572276291
08253B1114,14,2025,0,0.1029807868698638
0925280113,13,2025,0,0.0011659497646229612
0725130103,3,2025,0,0.36349560270738623
0925220205,5,2025,1,0.8447683005128386
0925280108,8,2025,1,0.7837527563588838
0425110311,11,2025,1,0.8549590455553941
1025220409,9,2025,0,0.41017365657712235
1025150114,14,2025,0,0.016198358733058894
0825180307,7,2025,0,0.2936880305524912
0925220204,4,2025,0,0.20822317846754745
0625360313,13,2025,1,0.5319086129953726
0925360811,11,2025,0,0.014368184164434049
0725370901,1,2025,0,0.0523275958297841
0925410712,12,2025,0,0.004577380917795723
0925460911,11,2025,0,0.021105784206793668
0425410813,13,2025,0,0.10531843862360932
0925550802,2,2025,0,0.08654507514912638
0625160508,8,2025,0,0.1627029330570839
1025180505,5,2025,1,0.29414674482079495
10251A0510,10,2025,0,0.5154717566402413
0325160504,4,2025,0,0.4030718783707619
0425130610,10,2025,1,0.38449314373890714
0425180608,8,2025,0,0.2603450517800826
0325240716,16,2025,1,0.2828563668744212
0425241106,6,2025,0,0.3550976072384965
0425271202,2,2025,0,0.3959526073304542
0625410703,3,2025,1,0.4800006793178947
0625570711,11,2025,1,0.08673998764117533
1025140205,5,2025,0,0.010826831148436836
1025160909,9,2025,0,0.005306331187140579
0425251106,6,2025,0,0.002206284602970084
0325120501,1,2025,0,0.6233544060888477
0425120515,15,2025,1,0.7735093353069541
0425180602,2,2025,0,0.3268916004085877
0325220401,1,2025,1,0.7172866508192487
0625410910,10,2025,0,0.4207750340603627
0625460702,2,2025,1,0.35121710729101435
0825391117,17,2025,0,0.023189085205675024
0725541006,6,2025,0,0.24951610098911392
0625160102,2,2025,1,0.40127642268431035
0625180304,4,2025,0,0.34175479657066654
0425210913,13,2025,0,0.3919337045212919
0425241208,8,2025,0,0.020422417032149122
0625110115,15,2025,0,0.001216707099570123
0625330209,9,2025,0,0.001139523712978892
0625360212,12,2025,0,0.001517210250240034
0625110617,17,2025,0,0.005296058074231618
0625220504,4,2025,0,0.0038543573185240133
0625230509,9,2025,0,0.006748558898860131
0625330304,4,2025,0,0.02798597990590663
0525310306,6,2025,0,0.002972523697595695
0625330510,10,2025,0,0.016669981422775825
0425120506,6,2025,0,0.06836408094397291
0425180607,7,2025,0,0.039344333584809675
0325270802,2,2025,0,0.03832782635983686
0425270209,9,2025,0,0.005122812620165844
0625141102,2,2025,0,0.07274676761578612
0625251104,4,2025,0,0.07828371443246919
0625370602,2,2025,0,0.13603279819022288
0225120912,12,2025,0,0.03241539244878973
0225160708,8,2025,1,0.17627687244488216
02251B0708,8,2025,0,0.13154396194593415
0125210708,8,2025,0,0.11454721557193796
0325350908,8,2025,0,0.05035576402562067
0725541212,12,2025,0,0.04227009085386675
0625150610,10,2025,0,0.00212833978001388
0625170606,6,2025,0,0.0005621041682454159
0725170403,3,2025,0,0.013631867867148656
0525110213,13,2025,0,0.013379225226471973
0325130305,5,2025,0,0.006385507088812536
0525240104,4,2025,0,0.013035357657847151
0525280305,5,2025,0,0.022202750025459475
0525290105,5,2025,0,0.0026968243278473344
0525150504,4,2025,0,0.012895198264039497
0525180512,12,2025,0,0.0015037189662690214
0625170311,11,2025,0,0.04984273178113063
0625270402,2,2025,0,0.0006267768802520172
0525170315,15,2025,0,0.027943873120114177
0625230304,4,2025,0,0.09011573041530681
0325210202,2,2025,0,0.26733547060404544
0325250309,9,2025,0,0.05846789648805722
0625180115,15,2025,0,0.004069420269080329
0425140605,5,2025,0,0.005459580314519923
0425221101,1,2025,0,0.0030795735445918212
0625260607,7,2025,0,0.01889536336773744
0625310502,2,2025,0,0.2253317668298552
0325150902,2,2025,0,0.014936825077592152
0425170915,15,2025,0,0.3171115118657838
0425210810,10,2025,1,0.3558379860071373
0425271110,10,2025,1,0.24793452382966047
0425320705,5,2025,0,0.2896918529367802
0425411214,14,2025,1,0.2808637995670042
0325311003,3,2025,0,0.00473928878948992
0625310109,9,2025,0,0.0986185234920582
0625360311,11,2025,0,0.04419798648722192
0525220102,2,2025,0,0.03841093871792776
0525260103,3,2025,0,0.061669113448582155
05252A0111,11,2025,0,0.061029604834368735
0425230502,2,2025,1,0.11083897461325182
0425321215,15,2025,0,0.05783712554942511
0625430802,2,2025,0,0.07742570953091617
0425430411,11,2025,0,0.034024809757222406
0525510716,16,2025,0,0.010990787173222421
0525170602,2,2025,0,0.021310851414125517
0625230702,2,2025,0,0.012688685531667165
0625140302,2,2025,0,0.0036158101040349973
0625250606,6,2025,0,0.013061132071611135
0625330515,15,2025,0,0.007199406527344109
0525330207,7,2025,0,0.005563979908201959
0525360307,7,2025,0,0.002261306325741412
0325140112,12,2025,0,0.0007719441491266266
0625140116,16,2025,0,0.0033721799717976245
0625170616,16,2025,0,0.0012551092696729698
0625120103,3,2025,0,0.0008303999633529249
0525140108,8,2025,0,0.014385152392539916
0425140608,8,2025,0,0.024111754978694118
0325230702,2,2025,0,0.09474585614216437
0425221106,6,2025,0,0.1854095342285349
0425241209,9,2025,0,0.006866641244678738
05252C0301,1,2025,0,0.001055013815768753
0325230214,14,2025,0,0.011287827658826915
0125120301,1,2025,0,0.08439240022507635
